-;Room heating plant sens. load;Room hum. plant load;System air heating load;Room cooling plant sens. load;Room dehum. plant load;System air sens. clg. load;System air lat. clg. load;Lights electricity;Equip electricity
1655;28000;0;2784;0;259;0;0;3956;4050
1656;36095;0;2844;0;255;0;0;0;3375
1657;41613;0;2905;0;252;0;0;0;3375
1658;45118;0;2996;0;236;0;0;0;3375
1659;48463;0;3088;0;227;0;0;0;3375
1660;50484;0;3118;0;208;0;0;0;3375
1661;51939;0;3133;0;189;0;0;0;3375
1662;53363;0;3164;0;186;0;0;0;3375
1663;317342;0;3228;0;178;0;0;4287;3484
1664;70406;0;3198;0;185;0;0;83311;20617
1665;27222;0;12323;0;214;0;0;87013;55033
1666;20894;0;33143;158;241;0;0;92723;63994
1667;17281;0;35750;1495;259;0;0;86373;64103
1668;11280;0;28355;12748;273;0;0;84130;62021
1669;12760;0;22576;3115;290;0;0;84130;38510
1670;10451;0;23695;16083;317;0;0;92845;57973
1671;11638;0;26698;19282;308;0;0;86373;65046
1672;12805;0;26581;16292;243;0;0;83146;56425
1673;21730;0;16288;0;202;0;0;85057;19267
1674;51674;0;7872;0;184;0;0;5275;4725
1675;21643;0;3436;0;166;0;0;5275;4725
1676;22215;0;3000;0;105;0;0;5275;5400
1677;25689;0;3296;0;11;0;0;5275;5400
1678;34503;0;3598;0;0;0;0;5275;5400
1679;47400;0;3901;0;0;0;0;3956;4050
1680;60080;0;4129;0;0;0;0;0;3375
1681;67511;0;4358;0;0;0;0;0;3375
1682;73347;0;4540;0;0;0;0;0;3375
1683;77794;0;4647;0;0;0;0;0;3375
1684;82800;0;4784;0;0;0;0;0;3375
1685;85971;0;4845;0;0;0;0;0;3375
1686;87882;0;4875;0;0;0;0;0;3375
1687;358077;0;4950;0;0;0;0;4287;3484
1688;103631;0;4781;0;0;0;0;80558;20617
1689;25554;0;16845;0;0;0;0;84772;55559
1690;5075;0;48049;10189;0;0;0;88574;66623
1691;3174;0;51002;45021;0;0;0;81124;69361
1692;3467;0;31086;61089;0;0;0;79402;62021
1693;5013;0;21412;45907;0;0;0;79700;38510
1694;2826;0;23946;67165;0;0;0;87611;59550
1695;2438;0;27317;68661;0;0;0;82673;67675
1696;5540;0;24536;42016;0;0;0;80512;57477
1697;10190;0;14248;1810;0;0;0;80892;19267
1698;16045;0;7101;0;0;0;0;5275;4725
1699;9769;0;3308;0;0;0;0;5275;4725
1700;14405;0;3047;0;0;0;0;5275;5400
1701;18323;0;3235;0;0;0;0;5275;5400
1702;22833;0;3307;0;0;0;0;5275;5400
1703;31308;0;3442;0;0;0;0;3956;4050
1704;43253;0;3747;0;0;0;0;0;3375
1705;52226;0;4006;0;0;0;0;0;3375
1706;57055;0;4097;0;0;0;0;0;3375
1707;61972;0;4265;0;0;0;0;0;3375
1708;66436;0;4433;0;0;0;0;0;3375
1709;69233;0;4478;0;0;0;0;0;3375
1710;71093;0;4509;0;0;0;0;0;3375
1711;65903;0;4493;0;0;0;0;3956;3375
1712;58958;0;4004;0;0;0;0;7522;4725
1713;20016;0;3720;0;0;0;0;7522;5250
1714;4005;0;8883;0;0;0;0;7522;6004
1715;1585;0;10552;0;0;0;0;4884;8633
1716;2250;0;2966;16;0;0;0;4884;4050
1717;2938;0;919;837;0;0;0;4884;4050
1718;1469;0;1015;355;11;0;0;4884;5627
1719;1258;0;461;0;66;0;0;4884;6678
1720;2898;0;181;0;131;0;0;4884;4426
1721;6918;0;332;0;230;0;0;8840;3375
1722;3746;0;687;0;219;0;0;5275;4725
1723;5301;0;1100;0;239;0;0;5275;4725
1724;7647;0;1360;0;262;0;0;5275;5400
1725;9578;0;1497;0;305;0;0;5275;5400
1726;12093;0;1681;0;335;0;0;5275;5400
1727;15952;0;1864;0;331;0;0;3956;4050
1728;19884;0;1818;0;350;0;0;0;3375
1729;21836;0;1834;0;399;0;0;0;3375
1730;24456;0;1910;0;388;0;0;0;3375
1731;24402;0;1757;0;351;0;0;0;3375
1732;24241;0;1681;0;372;0;0;0;3375
1733;24910;0;1681;0;414;0;0;0;3375
1734;25313;0;1681;0;416;0;0;0;3375
1735;24396;0;1742;0;376;0;0;3956;3375
1736;20666;0;1742;0;367;0;0;4674;4725
1737;9944;0;1593;0;397;0;0;4674;4762
1738;3685;0;1295;0;444;0;0;4674;3561
1739;2284;0;1296;0;497;0;0;2037;3747
1740;2468;0;1201;0;412;0;0;2037;4050
1741;2241;0;866;0;384;0;0;2037;4050
1742;2026;0;908;0;669;0;0;2037;4161
1743;3186;0;1525;0;862;0;0;2037;4236
1744;6378;0;1950;0;819;0;0;2037;3449
1745;9922;0;1783;0;630;0;0;5993;3375
1746;13010;0;1651;0;439;0;0;5275;4725
1747;17286;0;1849;0;382;0;0;5275;4725
1748;20848;0;2017;0;304;0;0;5275;5400
1749;25578;0;2063;0;256;0;0;5275;5400
1750;31173;0;2262;0;264;0;0;5275;5400
1751;36246;0;2476;0;293;0;0;3956;4050
1752;39552;0;2521;0;325;0;0;0;3375
1753;41611;0;2567;0;338;0;0;0;3375
1754;43691;0;2628;0;326;0;0;0;3375
1755;45369;0;2674;0;331;0;0;0;3375
1756;46612;0;2690;0;349;0;0;0;3375
1757;48386;0;2751;0;328;0;0;0;3375
1758;50422;0;2827;0;318;0;0;0;3375
1759;325998;0;2871;0;304;0;0;4287;3484
1760;79756;0;2923;0;255;0;0;84444;20617
1761;25971;0;7891;0;231;0;0;87424;55070
1762;13087;0;29903;143;201;0;0;93419;64180
1763;6556;0;34444;8257;133;0;0;86959;64475
1764;7120;0;29458;19360;117;0;0;84849;62021
1765;6737;0;24650;9114;104;0;0;84788;38510
1766;2610;0;25600;29460;113;0;0;92451;58085
1767;3363;0;27312;28594;159;0;0;86729;65232
1768;6661;0;26419;17707;172;0;0;83804;56499
1769;16649;0;16143;0;175;0;0;80704;19267
1770;48053;0;7326;0;165;0;0;5275;4725
1771;18526;0;3309;0;124;0;0;5275;4725
1772;17963;0;3153;0;77;0;0;5275;5400
1773;22723;0;3464;0;74;0;0;5275;5400
1774;34030;0;3751;0;61;0;0;5275;5400
1775;45815;0;3840;0;46;0;0;3956;4050
1776;55295;0;4007;0;24;0;0;0;3375
1777;60992;0;4113;0;23;0;0;0;3375
1778;62634;0;4036;0;47;0;0;0;3375
1779;67585;0;4203;0;20;0;0;0;3375
1780;74769;0;4494;0;0;0;0;0;3375
1781;79234;0;4631;0;0;0;0;0;3375
1782;81724;0;4692;0;0;0;0;0;3375
1783;353641;0;4717;0;0;0;0;4287;3484
1784;95735;0;4480;0;0;0;0;77944;20617
1785;17804;0;15382;145;0;0;0;84772;55559
1786;3440;0;42573;30804;19;0;0;88341;66623
1787;2298;0;46251;58829;93;0;0;80472;69361
1788;2725;0;26588;72178;128;0;0;79402;62021
1789;2676;0;15685;61749;117;0;0;79938;38510
1790;2071;0;17602;81196;67;0;0;87672;59550
1791;1843;0;19931;83474;21;0;0;82673;67675
1792;3609;0;18331;56091;46;0;0;80512;57477
1793;8158;0;12000;5152;110;0;0;79481;19267
1794;11150;0;6492;0;120;0;0;5275;4725
1795;6101;0;3034;0;104;0;0;5275;4725
1796;10333;0;2860;0;85;0;0;5275;5400
1797;13366;0;3020;0;77;0;0;5275;5400
1798;16710;0;3062;0;79;0;0;5275;5400
1799;21969;0;3075;0;76;0;0;3956;4050
1800;26801;0;2952;0;82;0;0;0;3375
1801;28651;0;2752;0;164;0;0;0;3375
1802;29152;0;2583;0;158;0;0;0;3375
1803;29762;0;2522;0;91;0;0;0;3375
1804;31216;0;2552;0;141;0;0;0;3375
1805;33386;0;2613;0;201;0;0;0;3375
1806;35806;0;2705;0;230;0;0;0;3375
1807;274166;0;2746;0;256;0;0;4287;3484
1808;52281;0;2660;0;285;0;0;84444;20617
1809;21315;0;10423;0;313;0;0;88038;55070
1810;13510;0;28835;224;346;0;0;93441;64180
1811;8602;0;30701;4789;402;0;0;87091;64475
1812;6168;0;22974;20244;475;0;0;84849;62021
1813;6067;0;17645;7780;538;0;0;84849;38510
1814;4400;0;17214;22534;534;0;0;93563;58085
1815;4655;0;18462;25501;603;0;0;87091;65232
1816;8855;0;19745;15308;768;0;0;84786;56499
1817;15606;0;12242;0;927;0;0;86155;19267
1818;32847;0;4982;0;1002;0;0;5275;4725
1819;13121;0;1854;0;1007;0;0;5275;4725
1820;10676;0;1546;0;954;0;0;5275;5400
1821;11438;0;1655;0;928;0;0;5275;5400
1822;12760;0;1776;0;1460;0;0;5275;5400
1823;13820;0;1805;0;1994;0;0;3956;4050
1824;16322;0;1820;0;2171;0;0;0;3375
1825;18043;0;1834;0;2162;0;0;0;3375
1826;19155;0;1773;0;1874;0;0;0;3375
1827;20518;0;1773;0;1628;0;0;0;3375
1828;21579;0;1788;0;1409;0;0;0;3375
1829;22217;0;1773;0;1174;0;0;0;3375
1830;23082;0;1788;0;1058;0;0;0;3375
1831;244045;0;1862;0;788;0;0;4287;3484
1832;39546;0;1916;0;808;0;0;83704;20617
1833;15985;0;7622;0;748;0;0;87319;55033
1834;9923;0;20454;1044;795;0;0;92723;63994
1835;6650;0;21411;14486;849;0;0;86373;64103
1836;3956;0;16628;27088;857;0;0;84130;62021
1837;3903;0;13817;12013;885;0;0;84130;38510
1838;3838;0;15363;25433;901;0;0;92845;57973
1839;4766;0;17555;27758;909;0;0;86373;65046
1840;8813;0;19404;16678;965;0;0;84068;56425
1841;14253;0;12035;0;981;0;0;85437;19267
1842;29490;0;4932;0;1013;0;0;5275;4725
1843;13238;0;2007;0;1042;0;0;5275;4725
1844;12938;0;1639;0;1370;0;0;5275;5400
1845;13158;0;1625;0;2047;0;0;5275;5400
1846;13534;0;1668;0;2263;0;0;5275;5400
1847;14403;0;1713;0;2963;0;0;3956;4050
1848;15898;0;1621;0;2844;0;0;0;3375
1849;16199;0;1529;0;2386;0;0;0;3375
1850;16838;0;1544;0;2335;0;0;0;3375
1851;17940;0;1605;0;1708;0;0;0;3375
1852;19953;0;1696;0;1084;0;0;0;3375
1853;21957;0;1818;0;1209;0;0;0;3375
1854;23373;0;1880;0;1080;0;0;0;3375
1855;233862;0;1924;0;721;0;0;4287;3484
1856;61247;0;2011;0;691;0;0;87206;20617
1857;24827;0;8279;0;633;0;0;90885;55559
1858;11740;0;25863;1231;580;0;0;96288;66623
1859;6215;0;30232;14398;569;0;0;89938;69361
1860;9363;0;20035;26474;559;0;0;87696;62021
1861;12404;0;15747;11449;608;0;0;87696;38510
1862;6995;0;19460;25303;622;0;0;96411;59550
1863;5952;0;23324;28071;741;0;0;89938;67675
1864;12449;0;21868;17714;838;0;0;87576;57477
1865;20884;0;12328;0;852;0;0;89003;19267
1866;24866;0;5567;0;873;0;0;5275;4725
1867;9766;0;2298;0;737;0;0;5275;4725
1868;11691;0;2009;0;529;0;0;5275;5400
1869;13262;0;2085;0;433;0;0;5275;5400
1870;14641;0;2174;0;765;0;0;5275;5400
1871;16893;0;2341;0;749;0;0;3956;4050
1872;21534;0;2477;0;367;0;0;0;3375
1873;24796;0;2507;0;341;0;0;0;3375
1874;26092;0;2415;0;287;0;0;0;3375
1875;26603;0;2338;0;313;0;0;0;3375
1876;28476;0;2399;0;297;0;0;0;3375
1877;31197;0;2506;0;283;0;0;0;3375
1878;32967;0;2552;0;283;0;0;0;3375
1879;29830;0;2521;0;265;0;0;3956;3375
1880;46264;0;2476;0;257;0;0;7522;4725
1881;23577;0;2567;0;249;0;0;7522;5250
1882;11209;0;6997;0;248;0;0;7522;6004
1883;7392;0;11018;0;233;0;0;4884;8633
1884;12065;0;4075;0;207;0;0;4884;4050
1885;14382;0;2022;0;230;0;0;4884;4050
1886;9718;0;4565;0;258;0;0;4884;5627
1887;9004;0;6582;0;271;0;0;4884;6678
1888;13911;0;4627;0;235;0;0;4884;4426
1889;19442;0;2293;0;218;0;0;8840;3375
1890;12981;0;1910;0;236;0;0;5275;4725
1891;17111;0;1925;0;239;0;0;5275;4725
1892;20996;0;1971;0;254;0;0;5275;5400
1893;24483;0;2048;0;293;0;0;5275;5400
1894;27350;0;2139;0;327;0;0;5275;5400
1895;30367;0;2231;0;364;0;0;3956;4050
1896;33208;0;2246;0;373;0;0;0;3375
1897;35208;0;2307;0;333;0;0;0;3375
1898;38552;0;2476;0;293;0;0;0;3375
1899;41055;0;2583;0;277;0;0;0;3375
1900;44293;0;2735;0;221;0;0;0;3375
1901;49507;0;3011;0;153;0;0;0;3375
1902;52371;0;3148;0;128;0;0;0;3375
1903;48235;0;3148;0;124;0;0;3956;3375
1904;39771;0;3087;0;85;0;0;4674;4725
1905;30402;0;3019;0;48;0;0;4674;4762
1906;20933;0;2905;0;31;0;0;4674;3561
1907;12030;0;3015;0;22;0;0;2037;3747
1908;6582;0;2671;0;15;0;0;2037;4050
1909;4672;0;2334;0;27;0;0;2037;4050
1910;4384;0;2287;0;37;0;0;2037;4161
1911;5173;0;2266;0;39;0;0;2037;4236
1912;8554;0;2284;0;59;0;0;2037;3449
1913;12730;0;2255;0;77;0;0;5993;3375
1914;23031;0;2278;0;105;0;0;5275;4725
1915;35582;0;2476;0;157;0;0;5275;4725
1916;41229;0;2827;0;121;0;0;5275;5400
1917;47001;0;2980;0;17;0;0;5275;5400
1918;52775;0;3240;0;2;0;0;5275;5400
1919;64233;0;3775;0;10;0;0;3956;4050
1920;72101;0;3912;0;9;0;0;0;3375
1921;72922;0;3821;0;6;0;0;0;3375
1922;74679;0;3851;0;7;0;0;0;3375
1923;77600;0;3928;0;11;0;0;0;3375
1924;78102;0;3882;0;10;0;0;0;3375
1925;78166;0;3836;0;10;0;0;0;3375
1926;77119;0;3760;0;9;0;0;0;3375
1927;356980;0;3740;0;0;0;0;4287;3484
1928;84372;0;3745;0;0;0;0;76521;20617
1929;16710;0;9635;0;0;0;0;81924;55070
1930;4761;0;36797;3045;0;0;0;87025;64180
1931;2309;0;42077;27670;0;0;0;80463;64475
1932;1775;0;32342;42362;0;0;0;77443;62021
1933;2012;0;25655;23887;0;0;0;77787;38510
1934;1714;0;27967;40120;0;0;0;89391;58085
1935;2235;0;32433;26176;0;0;0;85649;65232
1936;4935;0;33814;14807;0;0;0;81966;56499
1937;15735;0;20039;0;0;0;0;80764;19267
1938;51798;0;8402;0;0;0;0;5275;4725
1939;17575;0;3246;0;0;0;0;5275;4725
1940;15162;0;2673;0;0;0;0;5275;5400
1941;17312;0;2759;0;0;0;0;5275;5400
1942;24171;0;3046;0;0;0;0;5275;5400
1943;36718;0;3412;0;0;0;0;3956;4050
1944;46976;0;3533;0;0;0;0;0;3375
1945;50481;0;3501;0;4;0;0;0;3375
1946;50505;0;3332;0;3;0;0;0;3375
1947;50776;0;3240;0;0;0;0;0;3375
1948;55099;0;3408;0;0;0;0;0;3375
1949;60165;0;3592;0;0;0;0;0;3375
1950;63130;0;3683;0;0;0;0;0;3375
1951;331862;0;3693;0;0;0;0;4287;3484
1952;97676;0;3579;0;0;0;0;84721;20617
1953;37454;0;13998;0;7;0;0;90885;55559
1954;21109;0;42207;140;11;0;0;96288;66623
1955;13427;0;51170;934;11;0;0;89938;69361
1956;16754;0;37310;6669;33;0;0;87696;62021
1957;22783;0;28717;409;100;0;0;87696;38510
1958;13401;0;32542;10906;188;0;0;96411;59550
1959;11249;0;34517;16672;266;0;0;89938;67675
1960;18722;0;27892;9654;341;0;0;87446;57477
1961;29252;0;14499;0;402;0;0;89003;19267
1962;45415;0;6184;0;456;0;0;5275;4725
1963;11251;0;2390;0;418;0;0;5275;4725
1964;12708;0;2007;0;395;0;0;5275;5400
1965;14112;0;2007;0;399;0;0;5275;5400
1966;16183;0;2143;0;394;0;0;5275;5400
1967;20737;0;2325;0;251;0;0;3956;4050
1968;27424;0;2385;0;153;0;0;0;3375
1969;31938;0;2431;0;164;0;0;0;3375
1970;36595;0;2568;0;192;0;0;0;3375
1971;39342;0;2614;0;204;0;0;0;3375
1972;39840;0;2537;0;196;0;0;0;3375
1973;41413;0;2567;0;212;0;0;0;3375
1974;42340;0;2583;0;214;0;0;0;3375
1975;294889;0;2576;0;183;0;0;4287;3484
1976;61275;0;2629;0;177;0;0;84093;20617
1977;22204;0;12801;0;144;0;0;87424;55070
1978;12890;0;37562;230;73;0;0;93419;64180
1979;6792;0;41087;10568;61;0;0;86959;64475
1980;5092;0;33397;26719;59;0;0;84716;62021
1981;6915;0;28943;7872;58;0;0;84849;38510
1982;9672;0;34082;14959;76;0;0;93563;58085
1983;13685;0;39044;14907;80;0;0;87091;65232
1984;22852;0;38079;5508;65;0;0;84541;56499
1985;32634;0;24006;0;39;0;0;86155;19267
1986;68918;0;11204;0;20;0;0;5275;4725
1987;26116;0;4349;0;16;0;0;5275;4725
1988;22222;0;3537;0;4;0;0;5275;5400
1989;27448;0;3571;0;0;0;0;5275;5400
1990;37027;0;3659;0;0;0;0;5275;5400
1991;46042;0;3748;0;0;0;0;3956;4050
1992;55339;0;3900;0;0;0;0;0;3375
1993;62068;0;4128;0;0;0;0;0;3375
1994;66802;0;4280;0;0;0;0;0;3375
1995;69614;0;4341;0;0;0;0;0;3375
1996;73735;0;4478;0;0;0;0;0;3375
1997;76827;0;4555;0;0;0;0;0;3375
1998;77733;0;4539;0;0;0;0;0;3375
1999;336927;0;4453;0;0;0;0;4287;3484
2000;63702;0;4228;0;0;0;0;72342;20617
2001;10304;0;16230;0;0;0;0;81206;55033
2002;3741;0;42444;11268;0;0;0;85597;63994
2003;2307;0;44311;37990;0;0;0;78859;64103
2004;1736;0;35705;47592;0;0;0;76665;62021
2005;2028;0;30177;30735;0;0;0;76792;38510
2006;1708;0;31677;46295;0;0;0;88664;57973
2007;1669;0;33827;43380;0;0;0;82979;65046
2008;3348;0;34108;22477;0;0;0;81605;56425
2009;11530;0;22057;0;0;0;0;79511;19267
2010;41616;0;10892;0;0;0;0;5275;4725
2011;22573;0;4624;0;0;0;0;5275;4725
2012;23768;0;3908;0;0;0;0;5275;5400
2013;29113;0;4046;0;0;0;0;5275;5400
2014;41487;0;4256;0;0;0;0;5275;5400
2015;49174;0;4146;0;0;0;0;3956;4050
2016;53941;0;4007;0;0;0;0;0;3375
2017;59212;0;4143;0;0;0;0;0;3375
2018;58924;0;3944;0;0;0;0;0;3375
2019;57273;0;3760;0;0;0;0;0;3375
2020;57728;0;3699;0;0;0;0;0;3375
2021;56774;0;3576;0;0;0;0;0;3375
2022;61868;0;3897;0;0;0;0;0;3375
2023;316021;0;4050;0;0;0;0;4287;3484
2024;83551;0;3816;0;0;0;0;82614;20617
2025;24122;0;14773;0;0;0;0;84890;55559
2026;4358;0;45071;4992;0;0;0;90227;66623
2027;2296;0;52184;34390;0;0;0;83607;69361
2028;5024;0;37023;38897;0;0;0;81014;62021
2029;8117;0;31199;22794;0;0;0;82065;38510
2030;5006;0;40163;33289;0;0;0;93578;59550
2031;5557;0;47748;27929;0;0;0;87966;67675
2032;10821;0;43311;17630;0;0;0;82337;57477
2033;20773;0;24770;0;0;0;0;79708;19267
2034;36044;0;11873;0;0;0;0;5275;4725
2035;19841;0;5069;0;0;0;0;5275;4725
2036;22530;0;4003;0;0;0;0;5275;5400
2037;27305;0;3955;0;0;0;0;5275;5400
2038;38004;0;4087;0;0;0;0;5275;5400
2039;50027;0;4314;0;0;0;0;3956;4050
2040;59788;0;4466;0;0;0;0;0;3375
2041;63998;0;4510;0;0;0;0;0;3375
2042;65415;0;4449;0;0;0;0;0;3375
2043;66262;0;4387;0;0;0;0;0;3375
2044;68338;0;4417;0;0;0;0;0;3375
2045;70199;0;4448;0;0;0;0;0;3375
2046;70901;0;4432;0;0;0;0;0;3375
2047;61059;0;4295;0;0;0;0;3956;3375
2048;67312;0;4111;0;0;0;0;7522;4725
2049;35759;0;4242;0;0;0;0;7522;5250
2050;14236;0;10819;0;0;0;0;7522;6004
2051;7782;0;16358;0;0;0;0;4884;8633
2052;15934;0;6162;0;0;0;0;4884;4050
2053;19775;0;3002;0;0;0;0;4884;4050
2054;14716;0;6739;0;0;0;0;4884;5627
2055;15506;0;9849;0;0;0;0;4884;6678
2056;24776;0;7082;0;0;0;0;4884;4426
2057;38781;0;3677;0;7;0;0;8840;3375
2058;35604;0;3102;0;50;0;0;5275;4725
2059;44638;0;3240;0;103;0;0;5275;4725
2060;50220;0;3332;0;121;0;0;5275;5400
2061;53051;0;3347;0;121;0;0;5275;5400
2062;55885;0;3408;0;123;0;0;5275;5400
2063;59664;0;3484;0;118;0;0;3956;4050
2064;66151;0;3607;0;81;0;0;0;3375
2065;72969;0;3882;0;30;0;0;0;3375
2066;79843;0;4157;0;4;0;0;0;3375
2067;82094;0;4188;0;0;0;0;0;3375
2068;83783;0;4188;0;0;0;0;0;3375
2069;90793;0;4463;0;0;0;0;0;3375
2070;94222;0;4631;0;0;0;0;0;3375
2071;75608;0;4509;0;0;0;0;3956;3375
2072;38845;0;4218;0;0;0;0;4674;4725
2073;23920;0;3800;0;0;0;0;4674;4762
2074;6903;0;3626;0;0;0;0;4674;3561
2075;2288;0;3867;0;0;0;0;2037;3747
2076;1419;0;3330;0;0;0;0;2037;4050
2077;2369;0;2906;0;0;0;0;2037;4050
2078;3589;0;3100;0;0;0;0;2037;4161
2079;4781;0;3757;0;0;0;0;2037;4236
2080;8743;0;3954;0;0;0;0;2037;3449
2081;14056;0;3519;0;3;0;0;5993;3375
2082;26085;0;3288;0;4;0;0;5275;4725
2083;47256;0;3500;0;5;0;0;5275;4725
2084;60976;0;3729;0;4;0;0;5275;5400
2085;69888;0;3897;0;5;0;0;5275;5400
2086;75916;0;4035;0;9;0;0;5275;5400
2087;81167;0;4142;0;4;0;0;3956;4050
2088;87658;0;4203;0;0;0;0;0;3375
2089;88578;0;4126;0;0;0;0;0;3375
2090;91282;0;4172;0;0;0;0;0;3375
2091;93542;0;4218;0;0;0;0;0;3375
2092;93767;0;4157;0;0;0;0;0;3375
2093;94363;0;4126;0;0;0;0;0;3375
2094;93667;0;4081;0;0;0;0;0;3375
2095;371056;0;4019;0;4;0;0;4287;3484
2096;106789;0;3919;0;8;0;0;80562;20617
2097;28891;0;9744;0;9;0;0;84344;55070
2098;8584;0;36557;221;10;0;0;88444;64180
2099;3794;0;41409;17165;11;0;0;82337;64475
2100;2851;0;32141;32210;7;0;0;81768;62021
2101;4158;0;25947;14363;5;0;0;83614;38510
2102;2224;0;27407;34898;6;0;0;90731;58085
2103;1867;0;28441;42081;10;0;0;80196;65232
2104;3377;0;28252;22766;25;0;0;80631;56499
2105;15341;0;18165;0;26;0;0;80229;19267
2106;59170;0;8457;0;42;0;0;5275;4725
2107;20534;0;3428;0;43;0;0;5275;4725
2108;18270;0;2813;0;26;0;0;5275;5400
2109;20667;0;2774;0;2;0;0;5275;5400
2110;26621;0;2801;0;0;0;0;5275;5400
2111;34710;0;2815;0;0;0;0;3956;4050
2112;41729;0;2814;0;0;0;0;0;3375
2113;46310;0;2905;0;8;0;0;0;3375
2114;52265;0;3134;0;65;0;0;0;3375
2115;56145;0;3240;0;127;0;0;0;3375
2116;57523;0;3179;0;153;0;0;0;3375
2117;57741;0;3102;0;171;0;0;0;3375
2118;56744;0;2995;0;195;0;0;0;3375
2119;327013;0;2839;0;241;0;0;4287;3484
2120;97619;0;2867;0;259;0;0;86452;20617
2121;37895;0;12653;0;184;0;0;90578;55559
2122;21419;0;40871;131;126;0;0;96266;66623
2123;7713;0;47626;4105;116;0;0;88459;69361
2124;5903;0;31167;35167;66;0;0;81177;62021
2125;8152;0;23447;23340;16;0;0;84188;38510
2126;4196;0;27721;35333;5;0;0;93639;59550
2127;4043;0;32975;31255;13;0;0;89112;67675
2128;10119;0;31540;17279;40;0;0;86413;57477
2129;19657;0;17983;0;62;0;0;79960;19267
2130;37205;0;7869;0;64;0;0;5275;4725
2131;13241;0;3231;0;54;0;0;5275;4725
2132;16214;0;2719;0;63;0;0;5275;5400
2133;18812;0;2728;0;56;0;0;5275;5400
2134;22870;0;2801;0;54;0;0;5275;5400
2135;29450;0;2845;0;66;0;0;3956;4050
2136;37261;0;2844;0;81;0;0;0;3375
2137;41755;0;2905;0;74;0;0;0;3375
2138;45216;0;2981;0;69;0;0;0;3375
2139;47742;0;3011;0;76;0;0;0;3375
2140;50080;0;3041;0;75;0;0;0;3375
2141;53117;0;3164;0;70;0;0;0;3375
2142;53673;0;3194;0;68;0;0;0;3375
2143;311161;0;3119;0;79;0;0;4287;3484
2144;63761;0;3041;0;86;0;0;80562;20617
2145;20217;0;12035;0;87;0;0;87424;55070
2146;9917;0;32070;640;109;0;0;93419;64180
2147;5181;0;36870;17603;124;0;0;86959;64475
2148;3942;0;30774;31557;157;0;0;84596;62021
2149;2463;0;23793;25427;192;0;0;82416;38510
2150;1510;0;24807;47897;229;0;0;90731;58085
2151;1428;0;25251;49175;213;0;0;82377;65232
2152;1647;0;22914;36218;154;0;0;77665;56499
2153;3538;0;14365;4991;184;0;0;75121;19267
2154;22677;0;7095;0;201;0;0;5275;4725
2155;17517;0;3135;0;192;0;0;5275;4725
2156;16102;0;2671;0;208;0;0;5275;5400
2157;17943;0;2713;0;219;0;0;5275;5400
2158;20029;0;2694;0;223;0;0;5275;5400
2159;22167;0;2570;0;226;0;0;3956;4050
2160;27319;0;2477;0;218;0;0;0;3375
2161;29265;0;2370;0;230;0;0;0;3375
2162;28984;0;2155;0;233;0;0;0;3375
2163;27761;0;1972;0;254;0;0;0;3375
2164;27052;0;1849;0;284;0;0;0;3375
2165;26695;0;1773;0;332;0;0;0;3375
2166;26629;0;1727;0;425;0;0;0;3375
2167;257739;0;1644;0;477;0;0;4287;3484
2168;40501;0;1456;0;482;0;0;84074;20617
2169;14987;0;4846;0;464;0;0;88569;55033
2170;7341;0;11195;3941;426;0;0;92651;63994
2171;1419;0;8515;40185;401;0;0;81952;64103
2172;902;0;2855;55675;456;0;0;83756;62021
2173;981;0;44;41689;512;0;0;83938;38510
2174;629;0;0;79777;487;0;0;90259;57973
2175;494;0;0;98130;476;0;0;83540;65046
2176;488;0;0;69653;532;713;0;83420;56425
2177;894;0;0;25911;552;281;0;85365;19267
2178;2181;0;0;0;516;0;0;5275;4725
2179;621;0;0;0;454;0;0;5275;4725
2180;2222;0;0;0;396;0;0;5275;5400
2181;5014;0;76;0;494;0;0;5275;5400
2182;6613;0;413;0;552;0;0;5275;5400
2183;8079;0;673;0;525;0;0;3956;4050
2184;9186;0;825;0;510;0;0;0;3375
2185;9785;0;902;0;564;0;0;0;3375
2186;10718;0;1054;0;427;0;0;0;3375
2187;11954;0;1268;0;241;0;0;0;3375
2188;13103;0;1467;0;205;0;0;0;3375
2189;14374;0;1604;0;196;0;0;0;3375
2190;15805;0;1696;0;208;0;0;0;3375
2191;197180;0;1769;0;209;0;0;4287;3484
2192;50601;0;1805;0;209;0;0;85445;20617
2193;17467;0;7330;0;201;0;0;92112;55559
2194;5436;0;23761;12733;186;0;0;95971;66623
2195;1572;0;27534;38620;158;0;0;85413;69361
2196;1734;0;16701;67913;121;0;0;82121;62021
2197;2042;0;10304;65474;116;0;0;80231;38510
2198;1378;0;9707;109371;84;0;0;89444;59550
2199;940;0;10757;126350;72;0;0;84732;67675
2200;1291;0;8694;117279;105;0;0;80631;57477
2201;4187;0;4516;62037;166;0;0;81723;19267
2202;2188;0;2457;2986;203;0;0;5275;4725
2203;633;0;1291;0;253;0;0;5275;4725
2204;2507;0;1298;0;260;0;0;5275;5400
2205;4666;0;1379;0;277;0;0;5275;5400
2206;5766;0;1377;0;302;0;0;5275;5400
2207;6620;0;1392;0;341;0;0;3956;4050
2208;7720;0;1422;0;434;0;0;0;3375
2209;8455;0;1406;0;471;0;0;0;3375
2210;9199;0;1483;0;454;0;0;0;3375
2211;10045;0;1620;0;433;0;0;0;3375
2212;11362;0;1788;0;390;0;0;0;3375
