-;Room heating plant sens. load;Room hum. plant load;System air heating load;Room cooling plant sens. load;Room dehum. plant load;System air sens. clg. load;System air lat. clg. load;Lights electricity;Equip electricity
72;140251;0;4921;0;0;0;0;0;3375
73;142657;0;4936;0;0;0;0;0;3375
74;142877;0;4891;0;0;0;0;0;3375
75;142407;0;4845;0;0;0;0;0;3375
76;143781;0;4875;0;0;0;0;0;3375
77;142408;0;4768;0;0;0;0;0;3375
78;140191;0;4646;0;0;0;0;0;3375
79;426009;0;4733;0;0;0;0;4287;3484
80;183331;0;4915;0;0;0;0;85018;20617
81;104864;0;12835;0;0;0;0;88499;55070
82;84461;0;50272;0;0;0;0;87835;64180
83;60657;0;59479;263;0;0;0;78105;64475
84;34977;0;49597;0;0;0;0;74661;62021
85;43016;0;41476;0;0;0;0;72880;38510
86;33259;0;45571;0;0;0;0;84666;58085
87;43777;0;52348;0;0;0;0;80681;65232
88;71647;0;54267;0;0;0;0;83639;56499
89;107437;0;34258;0;0;0;0;86458;19267
90;185129;0;15101;0;0;0;0;5275;4725
91;40539;0;5737;0;0;0;0;5275;4725
92;47934;0;4469;0;0;0;0;5275;5400
93;79356;0;4384;0;0;0;0;5275;5400
94;91529;0;4348;0;0;0;0;5275;5400
95;99321;0;4452;0;0;0;0;3956;4050
96;109066;0;4588;0;0;0;0;0;3375
97;113370;0;4648;0;0;0;0;0;3375
98;118465;0;4754;0;0;0;0;0;3375
99;120453;0;4739;0;0;0;0;0;3375
100;120051;0;4631;0;0;0;0;0;3375
101;120728;0;4585;0;0;0;0;0;3375
102;121775;0;4570;0;0;0;0;0;3375
103;406897;0;4609;0;0;0;0;4287;3484
104;180076;0;4657;0;0;0;0;87926;20617
105;99743;0;19224;0;0;0;0;92245;55559
106;78265;0;61976;0;0;0;0;96399;66623
107;67675;0;77960;249;0;0;0;89446;69361
108;72403;0;57170;0;0;0;0;86338;62021
109;93816;0;46117;0;0;0;0;86364;38510
110;69042;0;56476;0;0;0;0;95929;59550
111;66275;0;66386;0;0;0;0;89938;67675
112;78545;0;60224;0;0;0;0;87792;57477
113;108761;0;33159;0;0;0;0;89305;19267
114;167198;0;13914;0;0;0;0;5275;4725
115;34720;0;5379;0;0;0;0;5275;4725
116;45390;0;4371;0;0;0;0;5275;5400
117;73260;0;4368;0;0;0;0;5275;5400
118;83579;0;4393;0;0;0;0;5275;5400
119;90350;0;4437;0;0;0;0;3956;4050
120;101057;0;4573;0;0;0;0;0;3375
121;106585;0;4709;0;0;0;0;0;3375
122;110762;0;4754;0;0;0;0;0;3375
123;112508;0;4693;0;0;0;0;0;3375
124;111623;0;4524;0;0;0;0;0;3375
125;111735;0;4448;0;0;0;0;0;3375
126;113708;0;4463;0;0;0;0;0;3375
127;399173;0;4469;0;0;0;0;4287;3484
128;153622;0;4530;0;0;0;0;85079;20617
129;86784;0;18940;0;0;0;0;89397;55070
130;72760;0;52633;10;0;0;0;91770;64180
131;68640;0;61701;333;0;0;0;85849;64475
132;63044;0;52132;0;0;0;0;83490;62021
133;78804;0;43422;0;0;0;0;83396;38510
134;61426;0;48595;0;0;0;0;92255;58085
135;60837;0;54070;0;0;0;0;86498;65232
136;71009;0;53392;0;0;0;0;84945;56499
137;97441;0;32296;0;0;0;0;86428;19267
138;171768;0;14234;0;0;0;0;5275;4725
139;41820;0;5620;0;0;0;0;5275;4725
140;46595;0;4530;0;0;0;0;5275;5400
141;76864;0;4568;0;0;0;0;5275;5400
142;90214;0;4685;0;0;0;0;5275;5400
143;97248;0;4743;0;0;0;0;3956;4050
144;106576;0;4802;0;0;0;0;0;3375
145;112933;0;4954;0;0;0;0;0;3375
146;118441;0;5121;0;0;0;0;0;3375
147;120777;0;5197;0;0;0;0;0;3375
148;121331;0;5243;0;0;0;0;0;3375
149;125846;0;5334;0;0;0;0;0;3375
150;131224;0;5380;0;0;0;0;0;3375
151;418848;0;5603;0;0;0;0;4287;3484
152;174542;0;5796;0;0;0;0;84300;20617
153;96752;0;23315;0;0;0;0;81533;55033
154;70417;0;62190;33;0;0;0;86802;63994
155;59985;0;67361;448;0;0;0;82161;64103
156;50186;0;55807;0;0;0;0;79554;62021
157;69026;0;47027;0;0;0;0;80825;38510
158;57305;0;51750;0;0;0;0;91002;57973
159;62017;0;58443;0;0;0;0;85544;65046
160;75713;0;59198;0;0;0;0;84226;56425
161;104154;0;36538;0;0;0;0;85709;19267
162;185233;0;16414;0;0;0;0;5275;4725
163;45676;0;6456;0;0;0;0;5275;4725
164;61161;0;5180;0;0;0;0;5275;5400
165;90519;0;5151;0;0;0;0;5275;5400
166;99788;0;5129;0;0;0;0;5275;5400
167;105923;0;5125;0;0;0;0;3956;4050
168;113801;0;5139;0;0;0;0;0;3375
169;117087;0;5137;0;0;0;0;0;3375
170;118818;0;5121;0;0;0;0;0;3375
171;120108;0;5090;0;0;0;0;0;3375
172;120818;0;5044;0;0;0;0;0;3375
173;122944;0;5074;0;0;0;0;0;3375
174;126253;0;5166;0;0;0;0;0;3375
175;411560;0;5292;0;0;0;0;4287;3484
176;185826;0;5401;0;0;0;0;87926;20617
177;105879;0;22235;0;0;0;0;92245;55559
178;83879;0;72066;0;0;0;0;96399;66623
179;72290;0;89117;329;0;0;0;89446;69361
180;76177;0;62938;0;0;0;0;86280;62021
181;95866;0;49898;0;0;0;0;86364;38510
182;72502;0;61878;0;0;0;0;95808;59550
183;70542;0;73719;0;0;0;0;89938;67675
184;84088;0;67830;0;0;0;0;87792;57477
185;116122;0;38055;0;0;0;0;89305;19267
186;181041;0;16502;0;0;0;0;5275;4725
187;42408;0;6473;0;0;0;0;5275;4725
188;60405;0;5164;0;0;0;0;5275;5400
189;88926;0;5105;0;0;0;0;5275;5400
190;98853;0;5098;0;0;0;0;5275;5400
191;105718;0;5125;0;0;0;0;3956;4050
192;113167;0;5139;0;0;0;0;0;3375
193;116672;0;5153;0;0;0;0;0;3375
194;119590;0;5167;0;0;0;0;0;3375
195;122295;0;5182;0;0;0;0;0;3375
196;124634;0;5197;0;0;0;0;0;3375
197;126435;0;5197;0;0;0;0;0;3375
198;128057;0;5212;0;0;0;0;0;3375
199;127645;0;5212;0;0;0;0;3956;3375
200;147469;0;5227;0;0;0;0;7522;4725
201;138141;0;5884;0;0;0;0;7522;5250
202;126964;0;17057;0;0;0;0;7522;6004
203;111203;0;26976;0;0;0;0;4884;8633
204;113208;0;10306;0;0;0;0;4884;4050
205;113189;0;5363;0;0;0;0;4884;4050
206;107871;0;12438;0;0;0;0;4884;5627
207;114273;0;18201;0;0;0;0;4884;6678
208;130595;0;13343;0;0;0;0;4884;4426
209;141858;0;6842;0;0;0;0;8840;3375
210;123613;0;5395;0;0;0;0;5275;4725
211;132951;0;5410;0;0;0;0;5275;4725
212;138607;0;5410;0;0;0;0;5275;5400
213;141206;0;5395;0;0;0;0;5275;5400
214;143408;0;5426;0;0;0;0;5275;5400
215;146861;0;5502;0;0;0;0;3956;4050
216;152440;0;5502;0;0;0;0;0;3375
217;152413;0;5410;0;0;0;0;0;3375
218;151738;0;5334;0;0;0;0;0;3375
219;150886;0;5242;0;0;0;0;0;3375
220;148910;0;5105;0;0;0;0;0;3375
221;145380;0;4891;0;0;0;0;0;3375
222;142816;0;4738;0;0;0;0;0;3375
223;140148;0;4661;0;0;0;0;3956;3375
224;139820;0;4539;0;0;0;0;4674;4725
225;132753;0;4383;0;0;0;0;4674;4762
226;124709;0;4323;0;0;0;0;4674;3561
227;120023;0;4912;0;0;0;0;2037;3747
228;118421;0;4681;0;0;0;0;2037;4050
229;116320;0;4177;0;0;0;0;2037;4050
230;115050;0;4131;0;0;0;0;2037;4161
231;116240;0;4192;0;2;0;0;2037;4236
232;119286;0;3938;0;20;0;0;2037;3449
233;116412;0;3551;0;52;0;0;5993;3375
234;112909;0;3273;0;67;0;0;5275;4725
235;108311;0;3041;0;88;0;0;5275;4725
236;97960;0;2735;0;134;0;0;5275;5400
237;94135;0;2506;0;216;0;0;5275;5400
238;91413;0;2369;0;261;0;0;5275;5400
239;92140;0;2353;0;271;0;0;3956;4050
240;99578;0;2521;0;215;0;0;0;3375
241;104316;0;2705;0;127;0;0;0;3375
242;106026;0;2766;0;104;0;0;0;3375
243;106715;0;2797;0;104;0;0;0;3375
244;108489;0;2873;0;92;0;0;0;3375
245;108617;0;2858;0;146;0;0;0;3375
246;108013;0;2812;0;161;0;0;0;3375
247;402629;0;3011;0;122;0;0;4287;3484
248;156630;0;3192;0;111;0;0;85079;20617
249;87186;0;8004;0;98;0;0;89397;55070
250;70357;0;31392;0;104;0;0;89003;64180
251;59552;0;37895;128;89;0;0;84011;64475
252;46805;0;31562;0;97;0;0;81276;62021
253;54203;0;26000;0;82;0;0;78722;38510
254;28528;0;28143;0;48;0;0;85227;58085
255;30519;0;31640;384;32;0;0;80178;65232
256;50764;0;32124;0;27;0;0;83639;56499
257;85494;0;20832;0;25;0;0;86397;19267
258;143759;0;9586;0;22;0;0;5275;4725
259;33228;0;3640;0;25;0;0;5275;4725
260;32558;0;3230;0;36;0;0;5275;5400
261;55896;0;3403;0;33;0;0;5275;5400
262;69025;0;3245;0;30;0;0;5275;5400
263;78878;0;3350;0;30;0;0;3956;4050
264;89629;0;3487;0;24;0;0;0;3375
265;95073;0;3578;0;14;0;0;0;3375
266;98745;0;3654;0;11;0;0;0;3375
267;101159;0;3684;0;10;0;0;0;3375
268;103062;0;3683;0;4;0;0;0;3375
269;105454;0;3729;0;2;0;0;0;3375
270;109133;0;3821;0;0;0;0;0;3375
271;401138;0;3973;0;0;0;0;4287;3484
272;171877;0;4117;0;0;0;0;87240;20617
273;89627;0;16735;0;0;0;0;84230;55559
274;49656;0;50861;86;0;0;0;87655;66623
275;34502;0;57491;454;0;0;0;82671;69361
276;36361;0;39199;0;0;0;0;80833;62021
277;39691;0;31251;0;0;0;0;78165;38510
278;32582;0;38401;0;0;0;0;93713;59550
279;42270;0;45030;162;0;0;0;87270;67675
280;55071;0;41235;0;0;0;0;87792;57477
281;83570;0;23016;0;0;0;0;89245;19267
282;120793;0;10059;0;0;0;0;5275;4725
283;27366;0;4006;0;0;0;0;5275;4725
284;29989;0;3186;0;0;0;0;5275;5400
285;43187;0;3143;0;0;0;0;5275;5400
286;56181;0;3138;0;0;0;0;5275;5400
287;63925;0;3182;0;0;0;0;3956;4050
288;71037;0;3196;0;0;0;0;0;3375
289;73645;0;3195;0;4;0;0;0;3375
290;76985;0;3271;0;27;0;0;0;3375
291;80242;0;3347;0;48;0;0;0;3375
292;79765;0;3225;0;66;0;0;0;3375
293;74702;0;2888;0;98;0;0;0;3375
294;68303;0;2522;0;179;0;0;0;3375
295;353934;0;2358;0;216;0;0;4287;3484
296;106675;0;2344;0;213;0;0;85079;20617
297;54505;0;9807;0;234;0;0;89397;55070
298;45368;0;28156;40;276;0;0;93551;64180
299;39004;0;30925;434;299;0;0;86599;64475
300;31886;0;24026;0;276;0;0;82877;62021
301;40168;0;19848;0;271;0;0;83587;38510
302;30780;0;21776;0;253;0;0;93563;58085
303;34264;0;24303;2247;229;0;0;87091;65232
304;41062;0;24562;401;183;0;0;84945;56499
305;53860;0;15067;0;140;0;0;86458;19267
306;99921;0;6537;0;125;0;0;5275;4725
307;26757;0;2695;0;215;0;0;5275;4725
308;22971;0;2319;0;378;0;0;5275;5400
309;26486;0;2253;0;480;0;0;5275;5400
310;31635;0;2220;0;567;0;0;5275;5400
311;36813;0;2142;0;630;0;0;3956;4050
312;41336;0;1973;0;671;0;0;0;3375
313;41374;0;1819;0;633;0;0;0;3375
314;41909;0;1758;0;421;0;0;0;3375
315;45121;0;1895;0;136;0;0;0;3375
316;49822;0;2109;0;49;0;0;0;3375
317;53180;0;2231;0;32;0;0;0;3375
318;57043;0;2399;0;27;0;0;0;3375
319;343281;0;2576;0;15;0;0;4287;3484
320;98866;0;2677;0;1;0;0;84300;20617
321;50595;0;11609;0;8;0;0;88679;55033
322;41857;0;32353;62;7;0;0;88521;63994
323;35233;0;35371;572;0;0;0;83408;64103
324;26573;0;28885;94;0;0;0;80681;62021
325;30822;0;24032;0;0;0;0;80572;38510
326;25795;0;26916;1441;0;0;0;90826;57973
327;33094;0;31212;3726;0;0;0;84536;65046
328;42983;0;33711;127;0;0;0;84226;56425
329;58577;0;22033;0;0;0;0;85679;19267
330;110391;0;10222;0;0;0;0;5275;4725
331;31584;0;4099;0;0;0;0;5275;4725
332;30035;0;3198;0;0;0;0;5275;5400
333;37527;0;3142;0;0;0;0;5275;5400
334;45990;0;3123;0;0;0;0;5275;5400
335;53049;0;3151;0;0;0;0;3956;4050
336;59822;0;3150;0;0;0;0;0;3375
337;61393;0;3088;0;0;0;0;0;3375
338;62528;0;3057;0;0;0;0;0;3375
339;64548;0;3087;0;0;0;0;0;3375
340;68474;0;3225;0;0;0;0;0;3375
341;72008;0;3332;0;0;0;0;0;3375
342;70992;0;3194;0;0;0;0;0;3375
343;348859;0;3104;0;12;0;0;4287;3484
344;125847;0;3215;0;38;0;0;87866;20617
345;64083;0;13629;0;52;0;0;92245;55559
346;45275;0;44097;55;46;0;0;91969;66623
347;33788;0;54078;603;43;0;0;87031;69361
348;36823;0;38065;0;45;0;0;84499;62021
349;47076;0;30620;0;51;0;0;84259;38510
350;31547;0;39828;33;31;0;0;94271;59550
351;36285;0;48415;1052;24;0;0;85675;67675
352;49187;0;44732;0;32;0;0;87672;57477
353;69969;0;25753;0;42;0;0;89245;19267
354;106232;0;11430;0;44;0;0;5275;4725
355;28185;0;4556;0;41;0;0;5275;4725
356;31099;0;3725;0;40;0;0;5275;5400
357;43218;0;3725;0;37;0;0;5275;5400
358;54335;0;3720;0;37;0;0;5275;5400
359;60125;0;3656;0;46;0;0;3956;4050
360;66584;0;3640;0;32;0;0;0;3375
361;71425;0;3746;0;20;0;0;0;3375
362;74230;0;3761;0;24;0;0;0;3375
363;75019;0;3699;0;25;0;0;0;3375
364;77122;0;3729;0;25;0;0;0;3375
365;80045;0;3821;0;19;0;0;0;3375
366;82917;0;3882;0;18;0;0;0;3375
367;84688;0;3989;0;9;0;0;3956;3375
368;108592;0;4172;0;0;0;0;7522;4725
369;88343;0;4583;0;0;0;0;7522;5250
370;51292;0;12370;0;0;0;0;7522;6004
371;35903;0;18492;0;0;0;0;4884;8633
372;38674;0;6836;0;0;0;0;4884;4050
373;44587;0;3508;0;0;0;0;4884;4050
374;46038;0;8513;0;0;0;0;4884;5627
375;54553;0;13326;0;0;0;0;4884;6678
376;75758;0;9602;0;0;0;0;4884;4426
377;90030;0;4722;0;0;0;0;8840;3375
378;80301;0;3974;0;0;0;0;5275;4725
379;93549;0;4249;0;0;0;0;5275;4725
380;101136;0;4402;0;0;0;0;5275;5400
381;104412;0;4463;0;0;0;0;5275;5400
382;105740;0;4447;0;0;0;0;5275;5400
383;106279;0;4386;0;0;0;0;3956;4050
384;110006;0;4371;0;0;0;0;0;3375
385;113212;0;4417;0;0;0;0;0;3375
386;117748;0;4554;0;0;0;0;0;3375
387;121040;0;4646;0;0;0;0;0;3375
388;122226;0;4646;0;0;0;0;0;3375
389;122892;0;4646;0;0;0;0;0;3375
390;122882;0;4615;0;0;0;0;0;3375
391;121065;0;4570;0;0;0;0;3956;3375
392;121923;0;4554;0;0;0;0;4674;4725
393;108912;0;4567;0;0;0;0;4674;4762
394;81810;0;4558;0;0;0;0;4674;3561
395;81491;0;4999;0;0;0;0;2037;3747
396;90735;0;4664;0;0;0;0;2037;4050
397;93059;0;4300;0;0;0;0;2037;4050
398;95388;0;4465;0;0;0;0;2037;4161
399;98719;0;4750;0;0;0;0;2037;4236
400;109918;0;4655;0;0;0;0;2037;3449
401;114168;0;4325;0;0;0;0;5993;3375
402;115728;0;4206;0;0;0;0;5275;4725
403;120230;0;4386;0;2;0;0;5275;4725
404;122271;0;4570;0;2;0;0;5275;5400
405;127369;0;4661;0;0;0;0;5275;5400
406;129723;0;4707;0;0;0;0;5275;5400
407;129799;0;4615;0;0;0;0;3956;4050
408;132190;0;4524;0;0;0;0;0;3375
409;132842;0;4509;0;0;0;0;0;3375
410;131364;0;4417;0;0;0;0;0;3375
411;129800;0;4325;0;0;0;0;0;3375
412;129402;0;4279;0;0;0;0;0;3375
413;128746;0;4218;0;0;0;0;0;3375
414;128483;0;4172;0;0;0;0;0;3375
415;415138;0;4174;0;0;0;0;4287;3484
416;166231;0;4061;0;11;0;0;85018;20617
417;92760;0;10088;0;38;0;0;89397;55070
418;76439;0;38279;0;51;0;0;93356;64180
419;65785;0;43640;124;67;0;0;85849;64475
420;54931;0;35252;0;106;0;0;82877;62021
421;69259;0;28134;0;183;0;0;82974;38510
422;47788;0;28424;0;263;0;0;93021;58085
423;44459;0;28799;0;439;0;0;87091;65232
424;50734;0;25874;0;571;0;0;84945;56499
425;73025;0;15070;0;673;0;0;86397;19267
426;122390;0;6463;0;741;0;0;5275;4725
427;26111;0;2431;0;788;0;0;5275;4725
428;21714;0;1994;0;887;0;0;5275;5400
429;26317;0;1993;0;903;0;0;5275;5400
430;34511;0;1975;0;914;0;0;5275;5400
431;43309;0;2019;0;933;0;0;3956;4050
432;50987;0;2049;0;904;0;0;0;3375
433;53483;0;2003;0;879;0;0;0;3375
434;54215;0;1956;0;885;0;0;0;3375
435;55425;0;1956;0;940;0;0;0;3375
436;56786;0;1971;0;964;0;0;0;3375
437;57565;0;1956;0;915;0;0;0;3375
438;58637;0;1971;0;915;0;0;0;3375
439;355528;0;2064;0;969;0;0;4287;3484
440;125764;0;2122;0;907;0;0;87866;20617
441;60440;0;8713;0;840;0;0;92245;55559
442;41607;0;27427;45;843;0;0;96076;66623
443;30537;0;31838;419;795;0;0;88696;69361
444;32102;0;21308;19;720;0;0;85725;62021
445;43903;0;16813;0;823;0;0;85822;38510
446;28827;0;21414;490;902;0;0;95868;59550
447;30314;0;26019;4220;964;0;0;89938;67675
448;39029;0;23723;915;922;0;0;87792;57477
449;57440;0;13144;0;696;0;0;89245;19267
450;90876;0;6026;0;251;0;0;5275;4725
451;19128;0;2731;0;40;0;0;5275;4725
452;22818;0;2625;0;3;0;0;5275;5400
453;30075;0;2851;0;0;0;0;5275;5400
454;39355;0;2847;0;0;0;0;5275;5400
455;48836;0;2845;0;0;0;0;3956;4050
456;57601;0;2921;0;0;0;0;0;3375
457;63623;0;3058;0;4;0;0;0;3375
458;68563;0;3180;0;7;0;0;0;3375
459;71138;0;3225;0;14;0;0;0;3375
460;73934;0;3301;0;13;0;0;0;3375
461;77420;0;3408;0;17;0;0;0;3375
462;81012;0;3500;0;17;0;0;0;3375
463;374532;0;3631;0;0;0;0;4287;3484
464;126910;0;3785;0;0;0;0;84041;20617
465;61302;0;15468;0;0;0;0;80380;55070
466;31386;0;41635;197;0;0;0;84572;64180
467;15784;0;43730;1511;0;0;0;77089;64475
468;11437;0;33741;9134;0;0;0;71216;62021
469;13043;0;26816;3431;0;0;0;70504;38510
470;9287;0;28996;10745;0;0;0;81436;58085
471;12446;0;32382;10488;2;0;0;77080;65232
472;26742;0;31761;1596;24;0;0;82144;56499
473;44769;0;19705;0;38;0;0;86397;19267
474;93947;0;8986;0;43;0;0;5275;4725
475;26965;0;3574;0;39;0;0;5275;4725
476;22470;0;2815;0;31;0;0;5275;5400
477;27115;0;2775;0;26;0;0;5275;5400
478;35347;0;2863;0;24;0;0;5275;5400
479;44130;0;2937;0;23;0;0;3956;4050
480;52880;0;3028;0;25;0;0;0;3375
481;58841;0;3165;0;21;0;0;0;3375
482;63666;0;3287;0;19;0;0;0;3375
483;67939;0;3393;0;17;0;0;0;3375
484;70440;0;3424;0;15;0;0;0;3375
485;69454;0;3301;0;15;0;0;0;3375
486;67784;0;3164;0;15;0;0;0;3375
487;348123;0;3134;0;17;0;0;4287;3484
488;102094;0;3231;0;17;0;0;84300;20617
489;51729;0;13409;0;15;0;0;87723;55033
490;40358;0;35598;75;12;0;0;88090;63994
491;30564;0;37855;678;9;0;0;82911;64103
492;27610;0;31988;0;34;0;0;81124;62021
493;39873;0;28514;0;56;0;0;81695;38510
494;32084;0;30677;0;65;0;0;92182;57973
495;35301;0;33252;1255;70;0;0;86373;65046
496;41932;0;33188;27;104;0;0;84226;56425
497;52528;0;19816;0;110;0;0;85679;19267
498;96607;0;8573;0;119;0;0;5275;4725
499;26358;0;3340;0;131;0;0;5275;4725
500;25058;0;2735;0;142;0;0;5275;5400
501;29046;0;2790;0;113;0;0;5275;5400
502;36602;0;2863;0;79;0;0;5275;5400
503;44287;0;2907;0;75;0;0;3956;4050
504;51815;0;2936;0;61;0;0;0;3375
505;56883;0;3073;0;52;0;0;0;3375
506;60731;0;3164;0;54;0;0;0;3375
507;63931;0;3256;0;48;0;0;0;3375
508;67296;0;3332;0;44;0;0;0;3375
509;69233;0;3347;0;37;0;0;0;3375
510;73098;0;3469;0;24;0;0;0;3375
511;359670;0;3740;0;21;0;0;4287;3484
512;136881;0;3991;0;10;0;0;87160;20617
513;65831;0;16234;0;0;0;0;84348;55559
514;34355;0;50421;140;0;0;0;87655;66623
515;17796;0;58584;932;0;0;0;80417;69361
516;19592;0;38385;3089;0;0;0;79639;62021
517;33305;0;29129;0;0;0;0;83435;38510
518;29138;0;35596;1208;0;0;0;94809;59550
519;33030;0;41477;3132;0;0;0;89938;67675
520;44124;0;39950;150;19;0;0;87792;57477
521;62709;0;23386;0;48;0;0;89245;19267
522;92687;0;10110;0;52;0;0;5275;4725
523;24295;0;3959;0;54;0;0;5275;4725
524;25409;0;3136;0;67;0;0;5275;5400
525;30137;0;2958;0;110;0;0;5275;5400
526;35598;0;2771;0;180;0;0;5275;5400
527;38888;0;2601;0;258;0;0;3956;4050
528;42384;0;2431;0;319;0;0;0;3375
529;42755;0;2324;0;412;0;0;0;3375
530;43561;0;2277;0;462;0;0;0;3375
531;44622;0;2277;0;359;0;0;0;3375
532;46470;0;2338;0;231;0;0;0;3375
533;49041;0;2445;0;178;0;0;0;3375
534;52530;0;2598;0;181;0;0;0;3375
535;55854;0;2827;0;195;0;0;3956;3375
536;80504;0;3026;0;149;0;0;7522;4725
537;65874;0;3363;0;110;0;0;7522;5250
538;47460;0;9155;0;132;0;0;7522;6004
539;33135;0;13554;0;135;0;0;4884;8633
540;28846;0;4941;0;101;0;0;4884;4050
541;19763;0;2587;0;65;0;0;4884;4050
542;17372;0;5987;0;48;0;0;4884;5627
543;28304;0;8747;0;33;0;0;4884;6678
544;46207;0;6388;0;10;0;0;4884;4426
545;59689;0;3334;0;2;0;0;8840;3375
546;49921;0;2812;0;11;0;0;5275;4725
547;55424;0;2888;0;14;0;0;5275;4725
548;60436;0;2980;0;15;0;0;5275;5400
549;66949;0;3194;0;24;0;0;5275;5400
550;71815;0;3347;0;29;0;0;5275;5400
551;74141;0;3347;0;35;0;0;3956;4050
552;79876;0;3408;0;25;0;0;0;3375
553;85319;0;3576;0;9;0;0;0;3375
554;89202;0;3683;0;2;0;0;0;3375
555;90278;0;3683;0;0;0;0;0;3375
556;91001;0;3683;0;0;0;0;0;3375
557;96740;0;3912;0;0;0;0;0;3375
558;102184;0;4081;0;3;0;0;0;3375
559;105204;0;4264;0;10;0;0;3956;3375
560;108932;0;4310;0;0;0;0;4674;4725
561;92936;0;4000;0;0;0;0;4674;4762
562;61282;0;3971;0;0;0;0;4674;3561
563;55223;0;4600;0;0;0;0;2037;3747
564;47015;0;4391;0;0;0;0;2037;4050
565;43176;0;3957;0;0;0;0;2037;4050
566;60993;0;4101;0;0;0;0;2037;4161
567;80671;0;4465;0;0;0;0;2037;4236
568;99552;0;4602;0;0;0;0;2037;3449
569;113028;0;4682;0;0;0;0;5993;3375
570;119907;0;4710;0;0;0;0;5275;4725
571;121402;0;4692;0;0;0;0;5275;4725
572;118721;0;4722;0;0;0;0;5275;5400
573;121003;0;4707;0;0;0;0;5275;5400
574;119767;0;4600;0;0;0;0;5275;5400
575;117885;0;4417;0;0;0;0;3956;4050
576;118255;0;4249;0;0;0;0;0;3375
577;123190;0;4447;0;0;0;0;0;3375
578;127763;0;4585;0;0;0;0;0;3375
579;126889;0;4524;0;0;0;0;0;3375
580;129965;0;4646;0;0;0;0;0;3375
581;130914;0;4615;0;0;0;0;0;3375
582;129425;0;4509;0;0;0;0;0;3375
