;0;1;2;3;4;5;6;7
vars;Heating plant sensible load;Cooling + dehum plant load;Lighting gain;Equipment gain;Solar gain;People gain;Humidification plant load;ApSys air supply
A-LI0301 [TS] Shaft;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-LI0401 [TS] Shaft;0.0;0.0;0.0;0.0;0.004276195049285889;0.0;0.0;0.0
A-LI0501 [TS] Shaft;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-OF0201 kantoorruimte;10.0584931640625;8.864602539062501;2.129599853515625;1.8900000000000001;5.92313037109375;1.8900000000000001;3.359446533203125;0.2881413400173187
A-OF0202 kantoorruimte;9.316828125;8.93328125;2.36647998046875;1.995;7.2175185546875005;1.995;3.731655517578125;0.3072751760482788
A-OF0203 kantoorruimte;6.09826953125;6.2572607421875;1.1547999267578126;0.9975;6.9045781250000005;0.9975;1.8431229248046876;0.15126977860927582
A-OF0204 kantoorruimte;5.38977978515625;5.17534130859375;1.20543994140625;1.05;5.45774267578125;1.05;2.069943359375;0.1626846045255661
A-OF0301 kantoorruimte;12.102578125;9.466409179687501;2.129599853515625;1.8900000000000001;6.15690966796875;1.8900000000000001;3.1134611816406252;0.2881384789943695
A-OF0302 kantoorruimte;7.5658408203125;7.83068994140625;2.36647998046875;1.995;5.3022490234375;1.995;4.2394780273437505;0.3072751760482788
A-OF0303 kantoorruimte;6.5060107421875;6.6030654296875;1.1547999267578126;0.9975;6.88293798828125;0.9975;1.8149586181640625;0.1512698531150818
A-OF0304 kantoorruimte;6.33107568359375;5.12243212890625;1.20543994140625;1.05;5.01653662109375;1.05;1.850532470703125;0.1626846045255661
A-OF0401 kantoorruimte;12.1229404296875;9.421341796875;2.129599853515625;1.8900000000000001;6.3795986328125;1.8900000000000001;3.159554931640625;0.2881344258785248
A-OF0402 kantoorruimte;7.6099003906250005;8.15477294921875;2.36647998046875;1.995;5.7176259765625;1.995;4.18943310546875;0.3072749674320221
A-OF0403 kantoorruimte;6.5676943359375;6.7794301757812505;1.1547999267578126;0.9975;7.154986328125;0.9975;1.812521484375;0.151269793510437
A-OF0404 kantoorruimte;6.43501513671875;5.51145556640625;1.20543994140625;1.05;5.5575361328125;1.05;1.850532470703125;0.1626845896244049
A-OF0501 kantoorruimte;12.0001435546875;8.841611328125;2.129599853515625;1.8900000000000001;6.3762841796875005;1.8900000000000001;2.9883872070312503;0.28736191987991333
A-OF0502 kantoorruimte;8.6469658203125;9.4227939453125;2.36647998046875;1.995;8.2111982421875;1.995;4.2629091796875;0.30568772554397583
A-OF0503 kantoorruimte;6.7466015625;6.9505991210937506;1.1547999267578126;0.9975;7.60167578125;0.9975;1.7806196289062501;0.1508139669895172
A-OF0504 kantoorruimte;6.9401259765625;7.70188720703125;1.20543994140625;1.05;8.936748046875;1.05;1.9134921875;0.1623949110507965
A-SA0101/1 Sanitair;0.0;0.0;0.0;0.0;2.3378822952508926e-05;0.0;0.0;0.0
A-SA0102 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0103/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0201/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0202 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0203/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0301/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0302 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0303/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0401/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0402 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0403/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0501/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0502 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-SA0503/1 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TL0001 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TL0101 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TL0201 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TL0301 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TL0401 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TL0501 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TR0201 [GEN] Stairway;0.0;0.0;0.0;0.0;4.828003235161305e-06;0.0;0.0;0.0
A-TR0202 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0002794928550720215;0.0;0.0;0.0
A-TR0301 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TR0302 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TR0401 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TR0402 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0002794928550720215;0.0;0.0;0.0
A-TR0501 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TR0502 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A-TR0602 [GEN] Stairway;0.0;0.06116661071777344;0.0;0.0;1.019746826171875;0.0;0.0;0.0
A-TR0603 [GEN] Stairway;0.0;0.051714080810546875;0.0;0.0;1.0198834838867188;0.0;0.0;0.0
A0003 A-SA0001/1;0.0;0.04176212310791016;0.0;0.0;0.0;0.0;0.0;0.0
A000501 [TS] Shaft;0.0;0.09263542938232422;0.0;0.0;1.0152686767578125;0.0;0.0;0.0
A0006 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A0007 [GEN] Stairway;0.0;0.0637126579284668;0.0;0.0;0.0;0.0;0.0;0.0
A010001 Afwas;0.0;0.016957204818725587;0.0;0.0;0.03906320571899414;0.0;0.0;0.0
A010002 technisch lokaal;0.0;0.0;0.0;0.0;2.8179679065942765e-05;0.0;0.0;0.0
A010003 technisch lokaal;0.0;0.0;0.0;0.0;0.0009926072359085084;0.0;0.0;0.0
A010004 technisch lokaal;0.0;0.003591151714324951;0.0;0.0;0.04750650405883789;0.0;0.0;0.0
A0107 Makerspace;10.5693427734375;10.417482421875;2.201039794921875;0.8925000000000001;11.221880859375;0.8925000000000001;1.711668701171875;0.12439665198326111
A0113 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A0114 creative studio;2.047899658203125;0.6029466552734375;0.49429998779296874;0.5999999389648437;8.538048714399338e-05;1.4999998779296875;2.505796630859375;0.24364668130874634
A0114 [GEN] Stairway;0.0;0.0;0.0;0.0;5.0265613943338395e-05;0.0;0.0;0.0
A1 6P;0.7487999877929687;0.6246297607421876;0.1498000030517578;0.18;0.41458111572265627;0.35999996948242186;0.5574712524414063;0.05680447071790695
A10 6P;0.5109825439453125;0.3144925537109375;0.14840000915527343;0.18;4.802032560110092e-05;0.35999996948242186;0.6979255981445313;0.05849666893482208
A11 6P;0.5077329711914063;0.331094482421875;0.14800001525878906;0.18;0.003271355628967285;0.35999996948242186;0.6937904663085938;0.0583067424595356
A12 6P;0.5020560607910156;0.30959085083007815;0.14639999389648437;0.18;0.00034570327401161195;0.35999996948242186;0.6980941772460938;0.05852755159139633
A13 6P;0.48554559326171876;0.3111534118652344;0.14969999694824218;0.18;0.0017107359170913698;0.35999996948242186;0.7037574462890626;0.058489903807640076
A14 8P;0.9049000244140625;1.1373424072265625;0.18100001525878906;0.24;1.3989002685546876;0.48;0.6229471435546875;0.07472479343414307
A15 6P;0.47868081665039064;0.2851515197753906;0.14639999389648437;0.18;0.0;0.35999996948242186;0.706997314453125;0.05858827382326126
A16 10P;1.0675999755859376;1.601400146484375;0.21350003051757813;0.3;2.3596279296875;0.5999999389648437;0.7894185791015625;0.09387337416410446
A17 20P;2.4539001464843753;3.6379072265625;0.49079998779296874;0.48;5.31222607421875;1.1999998779296874;1.6201033935546876;0.18846043944358826
A2 6P;0.6888544921875001;0.2912366638183594;0.14180000305175783;0.18;0.002352450132369995;0.35999996948242186;0.629283935546875;0.05846045911312103
A3 12P;1.3429000244140625;1.598497802734375;0.26860000610351564;0.36;1.5608583984375;0.7199999389648437;0.949217041015625;0.11327885836362839
A4 10P;1.0285999755859376;1.542900146484375;0.20569998168945314;0.3;3.8943146972656253;0.5999999389648437;0.8246530151367187;0.09343308955430984
A5 12P;0.8950263061523438;0.34999905395507813;0.3103000183105469;0.36;0.0;0.7199999389648437;1.258164306640625;0.1169501394033432
A6 8P;0.5981702270507813;0.25302584838867187;0.19940000915527345;0.24;0.01295755958557129;0.48;0.79973974609375;0.07742542028427124
A7 10P;0.7617008666992188;0.27847625732421877;0.2725;0.3;0.0;0.5999999389648437;1.043896240234375;0.09746602177619934
A8 12P;0.9023084716796875;0.4266025390625;0.3103000183105469;0.36;0.00016796605288982392;0.7199999389648437;1.2760294189453125;0.11695311963558197
A9 6P;0.4937247009277344;0.29082879638671877;0.1485;0.18;0.0;0.35999996948242186;0.7076917724609375;0.05852784961462021
B-0202 [HP] Apartment;0.36254946899414064;0.9814290771484375;0.11668000793457031;0.12;1.3595689697265625;0.15;0.0;0.022223645821213722
B-0203 [HP] Apartment;0.5053235778808594;1.612787841796875;0.14353999328613282;0.12;2.290267333984375;0.15;0.0;0.02222377434372902
B-0204 [HP] Apartment;1.0070404052734374;1.5879388427734376;0.15121998596191408;0.12;1.8624080810546875;0.15;0.0;0.02221904695034027
B-0205 [HP] Apartment;0.4153671875;0.72143359375;0.10341999053955078;0.12;0.7273580932617187;0.15;0.0;0.022220339626073837
B-0206 [HP] Apartment;0.3954921875;0.7283063354492187;0.10405998992919922;0.12;0.7144346313476563;0.15;0.0;0.02222089096903801
B-0207 [HP] Apartment;0.6227376708984376;0.7257444458007812;0.09831999206542968;0.12;0.6813676147460938;0.15;0.0;0.022223150357604027
B-0208 [HP] Apartment;0.19913250732421875;0.35940658569335937;0.08293999481201172;0.12;0.45649514770507815;0.15;0.0;0.022221161052584648
B-0209 [HP] Apartment;0.2748421325683594;0.3925482177734375;0.07347999572753906;0.12;0.4557888793945313;0.15;0.0;0.022221527993679047
B-0210 [HP] Apartment;1.039682373046875;2.2095371093750003;0.13702000427246094;0.12;3.042800537109375;0.15;0.0;0.022223656997084618
B-0301 [HP] Apartment;0.986337890625;2.242996826171875;0.13702000427246094;0.12;3.133519775390625;0.15;0.0;0.022223656997084618
B-0302 [HP] Apartment;0.35994305419921874;0.958276123046875;0.11668000793457031;0.12;1.3653483886718751;0.15;0.0;0.022223645821213722
B-0303 [HP] Apartment;0.5054271240234375;1.631419921875;0.14353999328613282;0.12;2.341864501953125;0.15;0.0;0.02222377434372902
B-0304 [HP] Apartment;1.0115625610351562;1.737229248046875;0.15121998596191408;0.12;2.0248140869140627;0.15;0.0;0.02221904695034027
B-0305 [HP] Apartment;0.4096969909667969;0.7163919677734375;0.10341999053955078;0.12;0.7302281494140626;0.15;0.0;0.022220339626073837
B-0306 [HP] Apartment;0.39279071044921876;0.7304772338867188;0.10405998992919922;0.12;0.732224853515625;0.15;0.0;0.02222089096903801
B-0307 [HP] Apartment;0.553439453125;0.7408353271484375;0.09831999206542968;0.12;0.68537939453125;0.15;0.0;0.022223150357604027
B-0308 [HP] Apartment;0.18287045288085937;0.35934637451171875;0.08293999481201172;0.12;0.45801443481445314;0.15;0.0;0.022221161052584648
B-0309 [HP] Apartment;0.2643248901367188;0.3600706481933594;0.07347999572753906;0.12;0.4576539306640625;0.15;0.0;0.022221527993679047
B-0401 [HP] Apartment;0.9844238281250001;2.223803466796875;0.13702000427246094;0.12;3.137642578125;0.15;0.0;0.022223656997084618
B-0402 [HP] Apartment;0.3564007263183594;0.9564649047851562;0.11668000793457031;0.12;1.36577392578125;0.15;0.0;0.022223645821213722
B-0403 [HP] Apartment;0.5019108276367188;1.626931640625;0.14353999328613282;0.12;2.34251611328125;0.15;0.0;0.02222377434372902
B-0404 [HP] Apartment;0.9675670776367188;1.5717365722656251;0.15121998596191408;0.12;1.7812882080078125;0.15;0.0;0.02221904695034027
B-0405 [HP] Apartment;0.4073795776367188;0.7115071411132813;0.10341999053955078;0.12;0.7313292236328125;0.15;0.0;0.022220339626073837
B-0406 [HP] Apartment;0.34823046875;0.65612890625;0.10405998992919922;0.12;0.62948779296875;0.15;0.0;0.02222089096903801
B-0407 [HP] Apartment;0.5914231567382813;0.774646484375;0.09831999206542968;0.12;0.7542001953125;0.15;0.0;0.022223150357604027
