;0;1;2;3;4;5;6;7
vars;Heating plant sensible load;Cooling + dehum plant load;Lighting gain;Equipment gain;Solar gain;People gain;Humidification plant load;ApSys air supply
A3 12P;1407.922;282.96396875;140.20920312500002;357.048;1258.28575;892.62;0.0;145.74618530273438
A4 10P;1689.06175;522.133875;107.3753984375;297.54;2260.346;743.85;0.0;119.16786193847656
A5 12P;123.84490625000001;69.477015625;161.97659375;357.048;0.0;892.62;0.0;158.74974060058594
A6 8P;254.873203125;44.09690625;104.086796875;238.032;0.256393798828125;595.08;0.0;102.96109008789062
A7 10P;134.07095312500002;63.4886953125;142.245;297.54;0.0;743.85;0.0;132.48880004882812
A8 12P;96.79893750000001;84.057859375;161.97659375;357.048;0.0018728451728820801;892.62;0.0;158.8830108642578
A9 6P;59.851652343750004;82.3982421875;232.55100000000002;244.296;0.0;610.74;0.0;101.7922134399414
B-0202 [HP] Apartment;379.266125;232.450921875;479.11728125;777.45;1031.0324375;888.24;0.0;194.67916870117188
B-0203 [HP] Apartment;638.7234375;429.2915;589.411125;777.45;1686.58725;888.24;0.0;194.6802520751953
B-0204 [HP] Apartment;1803.534375;371.2620625;620.9470625;777.45;1866.9035000000001;888.24;0.0;194.63888549804688
B-0205 [HP] Apartment;521.4555;150.60421875;424.668375;777.45;819.8311875;888.24;0.0;194.6501922607422
B-0206 [HP] Apartment;459.45415625;170.487296875;427.29634375;777.45;831.4322500000001;888.24;0.0;194.6549835205078
B-0207 [HP] Apartment;997.9555625;158.7391875;403.7265;777.45;1056.40625;888.24;0.0;194.6747589111328
B-0208 [HP] Apartment;116.6093203125;100.896515625;340.572375;777.45;479.82159375000003;888.24;0.0;194.65733337402344
B-0209 [HP] Apartment;259.610171875;106.24801562500001;301.72725;777.45;476.6743125;888.24;0.0;194.66061401367188
B-0210 [HP] Apartment;1840.64525;795.6723125;562.6384375;777.45;3059.17475;888.24;0.0;194.67919921875
B-0301 [HP] Apartment;1687.730125;760.19275;562.6384375;777.45;3116.34075;888.24;0.0;194.67919921875
B-0302 [HP] Apartment;349.14446875;222.21534375000002;479.11728125;777.45;1044.9918125;888.24;0.0;194.67916870117188
B-0303 [HP] Apartment;606.9755;406.63896875;589.411125;777.45;1721.083125;888.24;0.0;194.6802520751953
B-0304 [HP] Apartment;1790.05075;374.54040625;620.9470625;777.45;1992.545125;888.24;0.0;194.63888549804688
B-0305 [HP] Apartment;496.51284375;145.02881250000002;424.668375;777.45;825.585875;888.24;0.0;194.6501922607422
B-0306 [HP] Apartment;443.76887500000004;158.9313125;427.29634375;777.45;839.533625;888.24;0.0;194.6549835205078
B-0307 [HP] Apartment;768.2663125;176.1511875;403.7265;777.45;1070.2773750000001;888.24;0.0;194.6747589111328
B-0308 [HP] Apartment;84.2060390625;99.1271171875;340.572375;777.45;483.46303125000003;888.24;0.0;194.65733337402344
B-0309 [HP] Apartment;233.87975;87.906765625;301.72725;777.45;482.36075;888.24;0.0;194.66061401367188
B-0401 [HP] Apartment;1677.706375;757.1603125;562.6384375;777.45;3141.19525;888.24;0.0;194.67919921875
B-0402 [HP] Apartment;347.44015625000003;221.733859375;479.11728125;777.45;1050.180625;888.24;0.0;194.67916870117188
B-0403 [HP] Apartment;605.8276875;402.64290625;589.411125;777.45;1725.917625;888.24;0.0;194.6802520751953
B-0404 [HP] Apartment;1688.798875;348.20153125;620.9470625;777.45;1910.003625;888.24;0.0;194.63888549804688
B-0405 [HP] Apartment;491.72271875;144.897484375;424.668375;777.45;833.4030625;888.24;0.0;194.6501922607422
B-0406 [HP] Apartment;367.74012500000003;137.7838125;427.29634375;777.45;726.6505;888.24;0.0;194.6549835205078
B-0407 [HP] Apartment;836.8714375000001;199.102515625;403.7265;777.45;1185.0075;888.24;0.0;194.6747589111328
B-0408 [HP] Apartment;82.7791015625;100.00373437500001;340.572375;777.45;483.93978125;888.24;0.0;194.65733337402344
B-0409 [HP] Apartment;231.71771875000002;88.0044609375;301.72725;777.45;483.73665625;888.24;0.0;194.66061401367188
B-0501 [HP] Apartment;1748.4985000000001;725.982875;562.6384375;777.45;3154.90575;888.24;0.0;194.67919921875
B-0502 [HP] Apartment;392.2955625;208.070625;479.11728125;777.45;1062.723625;888.24;0.0;194.67916870117188
B-0503 [HP] Apartment;719.2290625;432.41965625;589.411125;777.45;1933.089375;888.24;0.0;194.6802520751953
B-0504 [HP] Apartment;1747.893125;344.48593750000003;620.9470625;777.45;1961.173125;888.24;0.0;194.63888549804688
B-0505 [HP] Apartment;542.9380625;135.81620312500002;424.668375;777.45;844.1828125000001;888.24;0.0;194.6501922607422
