,Cooling plant sensible load,Heating plant sensible load,AHU Cooling,AHU Heating
1210,0,824,0,0
1211,0,48,0,0
1212,0,2,0,0
1213,0,0,0,0
1214,0,5,0,0
1215,0,13,0,0
1216,0,168,0,0
1217,0,1849,0,0
1218,0,8497,0,0
1219,0,15801,0,0
1220,0,21643,0,0
1221,0,24092,0,0
1222,0,25009,0,0
1223,0,24412,0,0
1224,0,24311,0,0
1225,0,25382,0,0
1226,0,25853,0,0
1227,0,26059,0,0
1228,0,26432,0,0
1229,0,27107,0,0
1230,0,27656,0,0
1231,0,27474,0,0
1232,0,25213,0,0
1233,0,21375,0,0
1234,0,17268,0,0
1235,0,13704,0,0
1236,0,11237,0,0
1237,0,9233,0,0
1238,0,4675,0,0
1239,0,7587,0,0
1240,0,13725,0,0
1241,0,18854,0,0
1242,0,22825,0,0
1243,0,25983,0,0
1244,0,25382,0,0
1245,0,28098,0,0
1246,0,31796,0,0
1247,0,33859,0,0
1248,0,36804,0,0
1249,0,36153,0,0
1250,0,36492,0,0
1251,0,37709,0,0
1252,0,38259,0,0
1253,0,39636,0,0
1254,0,42618,0,0
1255,0,195967,0,0
1256,0,52398,0,7
1257,0,19726,0,3787
1258,24,11548,0,21515
1259,334,6429,0,26487
1260,650,3329,0,21627
1261,746,5251,0,16802
1262,6591,2961,0,17621
1263,8169,2665,0,21457
1264,1182,3759,0,21799
1265,0,12984,0,12855
1266,0,37707,0,4768
1267,0,225,0,624
1268,0,2851,0,24
1269,0,16510,0,11
1270,0,26464,0,7
1271,0,28434,0,4
1272,0,27703,0,3
1273,0,28638,0,2
1274,0,30479,0,1
1275,0,32092,0,1
1276,0,34226,0,0
1277,0,35871,0,0
1278,0,36500,0,0
1279,0,187250,0,0
1280,0,44163,0,9
1281,0,16617,0,7799
1282,35,9779,0,25755
1283,436,5119,0,29187
1284,0,4472,0,23205
1285,0,6176,0,17401
1286,1395,3347,0,19553
1287,7000,2679,0,21974
1288,757,3545,0,20531
1289,0,10565,0,12125
1290,0,33085,0,4610
1291,0,178,0,626
1292,0,1398,0,22
1293,0,9917,0,10
1294,0,18747,0,7
1295,0,23898,0,4
1296,0,28015,0,3
1297,0,29627,0,2
1298,0,31435,0,1
1299,0,33130,0,1
1300,0,34396,0,0
1301,0,36058,0,0
1302,0,36998,0,0
1303,0,188356,0,0
1304,0,44408,0,10
1305,0,15312,0,8599
1306,34,9686,0,28424
1307,482,5689,0,31025
1308,0,5418,0,24180
1309,0,8174,0,19568
1310,0,5322,0,21454
1311,1489,2736,0,23984
1312,4014,2402,0,22818
1313,0,8726,0,12954
1314,0,30744,0,4820
1315,0,147,0,609
1316,0,1245,0,22
1317,0,9763,0,11
1318,0,20570,0,7
1319,0,27014,0,5
1320,0,30922,0,3
1321,0,33235,0,2
1322,0,35461,0,1
1323,0,36890,0,1
1324,0,38860,0,0
1325,0,41097,0,0
1326,0,42225,0,0
1327,0,192971,0,0
1328,0,45787,0,11
1329,0,11835,0,8377
1330,166,4019,0,25224
1331,2094,1382,0,24776
1332,22754,524,0,17834
1333,11013,1396,0,13927
1334,13988,1137,0,15738
1335,11437,1470,0,18477
1336,1463,2992,0,18256
1337,0,7967,0,10662
1338,0,23553,0,4000
1339,0,73,0,529
1340,0,624,0,19
1341,0,2905,0,9
1342,0,9448,0,6
1343,0,14447,0,4
1344,0,17251,0,2
1345,0,19148,0,1
1346,0,20285,0,1
1347,0,21117,0,1
1348,0,22000,0,0
1349,0,22765,0,0
1350,0,23536,0,0
1351,0,172732,0,0
1352,0,31191,0,7
1353,0,9338,0,5689
1354,88,5196,0,17573
1355,730,2176,0,18226
1356,2269,1987,0,14191
1357,0,4433,0,11658
1358,8699,1934,0,11912
1359,15679,923,0,12703
1360,10200,962,0,12217
1361,0,5122,0,7242
1362,0,17917,0,2877
1363,0,0,0,374
1364,0,308,0,15
1365,0,1028,0,8
1366,0,5297,0,6
1367,0,11839,0,4
1368,0,15832,0,2
1369,0,18684,0,1
1370,0,20872,0,1
1371,0,22438,0,1
1372,0,23550,0,0
1373,0,23865,0,0
1374,0,23994,0,0
1375,0,23435,0,0
1376,0,20378,0,0
1377,0,14031,0,0
1378,0,6430,0,0
1379,0,532,0,0
1380,0,123,0,0
1381,0,875,0,0
1382,0,2992,0,0
1383,0,5981,0,0
1384,0,10854,0,0
1385,0,15509,0,0
1386,0,18216,0,0
1387,0,19909,0,0
1388,0,21053,0,0
1389,0,22186,0,0
1390,0,23983,0,0
1391,0,25730,0,0
1392,0,26965,0,0
1393,0,28262,0,0
1394,0,29240,0,0
1395,0,30485,0,0
1396,0,31383,0,0
1397,0,32214,0,0
1398,0,32861,0,0
1399,0,31858,0,0
1400,0,24494,0,0
1401,0,10431,0,0
1402,0,2448,0,0
1403,0,209,0,0
1404,0,1,0,0
1405,0,0,0,0
1406,0,2,0,0
1407,0,199,0,0
1408,0,516,0,0
1409,0,1703,0,0
1410,0,8405,0,0
1411,0,16014,0,0
1412,0,18979,0,0
1413,0,20388,0,0
1414,0,22611,0,0
1415,0,25897,0,0
1416,0,30046,0,0
1417,0,34115,0,0
1418,0,37580,0,0
1419,0,40211,0,0
1420,0,41824,0,0
1421,0,42973,0,0
1422,0,43299,0,0
1423,0,195394,0,0
1424,0,47982,0,7
1425,0,12971,0,3689
1426,91,5739,0,20983
1427,423,3776,0,24052
1428,789,3547,0,18793
1429,0,7580,0,15439
1430,351,4790,0,18726
1431,2253,4840,0,22257
1432,0,6210,0,21002
1433,0,14987,0,12046
1434,0,38196,0,4465
1435,0,124,0,586
1436,0,1101,0,21
1437,0,9443,0,10
1438,0,19693,0,7
1439,0,24939,0,4
1440,0,27217,0,3
1441,0,28229,0,2
1442,0,29397,0,1
1443,0,30487,0,1
1444,0,31382,0,0
1445,0,33400,0,0
1446,0,36430,0,0
1447,0,189710,0,0
1448,0,40387,0,9
1449,0,10885,0,7281
1450,62,6443,0,23952
1451,494,4363,0,26296
1452,2225,1833,0,19664
1453,5036,2528,0,15162
1454,22374,573,0,16510
1455,24549,56,0,18162
1456,12498,726,0,17850
1457,0,5811,0,10792
1458,0,25059,0,4398
1459,0,111,0,641
1460,0,862,0,23
1461,0,7455,0,11
1462,0,18148,0,7
1463,0,23402,0,5
1464,0,27985,0,3
1465,0,30891,0,2
1466,0,33191,0,1
1467,0,34871,0,1
1468,0,36450,0,1
1469,0,38381,0,0
1470,0,39152,0,0
1471,0,190630,0,0
1472,0,41610,0,10
1473,0,8663,0,8136
1474,347,2611,0,24970
1475,9333,954,0,23442
1476,31078,224,0,15031
1477,21517,700,0,10436
1478,33490,41,0,10205
1479,34417,0,0,11167
1480,19689,3,0,11428
1481,0,1901,0,7151
1482,0,12781,0,2986
1483,0,6,0,453
1484,0,315,0,17
1485,0,857,0,9
1486,0,4792,0,6
1487,0,10682,0,4
1488,0,15485,0,2
1489,0,18933,0,2
1490,0,22411,0,1
1491,0,25672,0,1
1492,0,29073,0,0
1493,0,31619,0,0
1494,0,32134,0,0
1495,0,181267,0,0
1496,0,34628,0,10
1497,0,7379,0,6902
1498,215,2202,0,19069
1499,5384,309,0,17233
1500,26159,0,0,11483
1501,18487,23,0,8439
1502,30393,0,0,8491
1503,26995,0,0,10040
1504,12293,63,0,11237
1505,0,3771,0,7198
1506,0,13350,0,2976
1507,0,0,0,443
1508,0,295,0,17
1509,0,814,0,9
1510,0,4381,0,6
1511,0,10316,0,4
1512,0,13903,0,2
1513,0,15819,0,2
1514,0,19452,0,1
1515,0,23940,0,1
1516,0,27877,0,0
1517,0,30393,0,0
1518,0,31082,0,0
1519,0,178690,0,0
1520,0,30798,0,10
1521,0,5977,0,7402
1522,1295,1590,0,22391
1523,14688,426,0,22670
1524,32821,28,0,15717
1525,21190,455,0,11300
1526,33265,0,0,11072
1527,35882,0,0,11447
1528,21946,0,0,11241
1529,17,1066,0,6742
1530,0,8715,0,2825
1531,0,0,0,433
1532,0,201,0,16
1533,0,499,0,8
1534,0,1291,0,5
1535,0,4690,0,3
1536,0,8112,0,2
1537,0,10887,0,1
1538,0,12575,0,1
1539,0,13945,0,1
1540,0,14514,0,0
1541,0,14978,0,0
1542,0,15420,0,0
1543,0,15836,0,0
1544,0,14168,0,0
1545,0,9809,0,0
1546,0,7573,0,0
1547,0,4779,0,0
1548,0,2471,0,0
1549,0,2002,0,0
1550,0,2628,0,0
1551,0,4142,0,0
1552,0,6816,0,0
1553,0,9968,0,0
1554,0,12407,0,0
1555,0,13946,0,0
1556,0,14973,0,0
1557,0,15340,0,0
1558,0,16096,0,0
1559,0,17433,0,0
1560,0,18714,0,0
1561,0,19266,0,0
1562,0,19615,0,0
1563,0,20314,0,0
1564,0,20811,0,0
1565,0,21017,0,0
1566,0,21731,0,0
1567,0,21881,0,0
1568,0,19737,0,0
1569,0,15931,0,0
1570,0,11515,0,0
1571,0,7553,0,0
1572,0,4971,0,0
1573,0,4187,0,0
1574,0,4993,0,0
1575,0,7312,0,0
1576,0,11346,0,0
1577,0,16127,0,0
1578,0,19314,0,0
1579,0,20911,0,0
1580,0,22163,0,0
1581,0,23066,0,0
1582,0,23703,0,0
1583,0,24481,0,0
1584,0,25073,0,0
1585,0,25050,0,0
1586,0,25846,0,0
1587,0,27121,0,0
1588,0,28759,0,0
1589,0,31759,0,0
1590,0,34646,0,0
1591,0,188572,0,0
1592,0,36581,0,6
1593,0,6183,0,2591
1594,4686,1797,0,13369
1595,26701,551,0,13828
1596,37458,81,0,10099
1597,24237,668,0,8054
1598,35174,100,0,8585
1599,37402,0,0,9759
1600,24028,15,0,10394
1601,0,1910,0,6852
1602,0,15165,0,2952
1603,0,4,0,434
1604,0,293,0,17
1605,0,812,0,8
1606,0,4900,0,5
1607,0,11659,0,4
1608,0,16668,0,2
1609,0,18102,0,1
1610,0,20074,0,1
1611,0,21202,0,1
1612,0,20165,0,0
1613,0,22011,0,0
1614,0,25253,0,0
1615,0,177102,0,0
1616,0,32669,0,8
1617,0,9633,0,6823
1618,70,5715,0,23652
1619,619,3797,0,26525
1620,0,3479,0,20251
1621,0,5443,0,15421
1622,1407,2993,0,15511
1623,9788,1778,0,16765
1624,4898,2523,0,16364
1625,0,6979,0,9388
1626,0,21415,0,3479
1627,0,17,0,465
1628,0,372,0,18
1629,0,1404,0,9
1630,0,6879,0,6
1631,0,12750,0,4
1632,0,16117,0,2
1633,0,18342,0,2
1634,0,19866,0,1
1635,0,21359,0,1
1636,0,22404,0,0
1637,0,23179,0,0
1638,0,23860,0,0
1639,0,172652,0,0
1640,0,28525,0,7
1641,0,7390,0,6072
1642,121,3559,0,20434
1643,820,1493,0,21058
1644,10903,434,0,14822
1645,5950,1538,0,11109
1646,26335,4,0,10364
1647,30598,0,0,11279
1648,16416,6,0,11353
1649,0,2568,0,6546
1650,0,12275,0,2487
1651,0,0,0,330
1652,0,104,0,13
1653,0,450,0,7
1654,0,1173,0,5
1655,0,4592,0,3
1656,0,8835,0,2
1657,0,11872,0,1
1658,0,13977,0,1
1659,0,15816,0,1
1660,0,16882,0,0
1661,0,17742,0,0
1662,0,18540,0,0
1663,0,165175,0,0
1664,0,24063,0,7
1665,0,6199,0,5393
1666,133,3246,0,17401
1667,889,1702,0,18779
1668,6549,1120,0,14298
1669,903,2997,0,11011
1670,10744,1479,0,11623
1671,13815,964,0,13552
1672,11338,832,0,13715
1673,0,4444,0,7962
1674,0,14395,0,3124
1675,0,1,0,451
1676,0,314,0,17
1677,0,875,0,9
1678,0,4936,0,6
1679,0,12918,0,4
1680,0,18912,0,3
1681,0,22978,0,2
1682,0,25879,0,1
1683,0,28312,0,1
1684,0,30484,0,0
1685,0,31929,0,0
1686,0,32842,0,0
1687,0,179665,0,0
1688,0,27855,0,10
1689,0,4680,0,7358
1690,4029,1008,0,21592
1691,23835,30,0,20820
1692,37817,0,0,14539
1693,25555,0,0,10439
1694,37126,0,0,10463
1695,38996,0,0,11553
1696,25906,0,0,11255
1697,150,462,0,6726
1698,0,6979,0,2820
1699,0,0,0,435
1700,0,252,0,18
1701,0,600,0,9
1702,0,2020,0,6
1703,0,7621,0,4
1704,0,13110,0,3
1705,0,17676,0,2
1706,0,20292,0,1
1707,0,22597,0,1
1708,0,24836,0,0
1709,0,26423,0,0
1710,0,27410,0,0
1711,0,25981,0,0
1712,0,13931,0,0
1713,0,2921,0,0
1714,0,63,0,0
1715,0,0,0,0
1716,0,0,0,0
1717,0,0,0,0
1718,0,0,0,0
1719,0,0,0,0
1720,0,0,0,0
1721,0,0,0,0
1722,0,0,0,0
1723,0,24,0,0
1724,0,156,0,0
1725,0,476,0,0
1726,0,1576,0,0
1727,0,4615,0,0
1728,0,5825,0,0
1729,0,7129,0,0
1730,0,8869,0,0
1731,0,8602,0,0
1732,0,8396,0,0
1733,0,8702,0,0
1734,0,8914,0,0
1735,0,8894,0,0
1736,0,5889,0,0
1737,0,1320,0,0
1738,0,0,0,0
1739,0,0,0,0
1740,0,0,0,0
1741,0,0,0,0
1742,0,0,0,0
1743,0,0,0,0
1744,0,0,0,0
1745,0,90,0,0
1746,0,1188,0,0
1747,0,4967,0,0
1748,0,9115,0,0
1749,0,11797,0,0
1750,0,14095,0,0
1751,0,16613,0,0
1752,0,17702,0,0
1753,0,18527,0,0
1754,0,19410,0,0
1755,0,20160,0,0
1756,0,20619,0,0
1757,0,21328,0,0
1758,0,22217,0,0
1759,0,173062,0,0
1760,0,30216,0,5
1761,0,7448,0,2739
1762,108,3371,0,15462
1763,2086,1414,0,17966
1764,11460,1244,0,14757
1765,4000,2720,0,12014
1766,19837,621,0,12512
1767,19734,281,0,13750
1768,11725,1167,0,13538
1769,0,4695,0,7864
1770,0,16903,0,2897
1771,0,3,0,415
1772,0,360,0,18
1773,0,1324,0,9
1774,0,8294,0,6
1775,0,16596,0,4
1776,0,21127,0,3
1777,0,24355,0,2
1778,0,25161,0,1
1779,0,27382,0,1
1780,0,30550,0,0
1781,0,32481,0,0
1782,0,33561,0,0
1783,0,181687,0,0
1784,0,27566,0,9
1785,0,3693,0,6732
1786,13032,459,0,19132
1787,36036,0,0,18880
1788,42945,0,0,12441
1789,33811,0,0,7649
1790,43630,0,0,7690
1791,45525,0,0,8432
1792,33040,0,0,8413
1793,1658,66,0,5668
1794,0,5710,0,2574
1795,0,0,0,390
1796,0,160,0,16
1797,0,465,0,8
1798,0,1198,0,5
1799,0,5028,0,3
1800,0,7753,0,2
1801,0,9373,0,1
1802,0,9600,0,1
1803,0,9913,0,0
1804,0,10899,0,0
1805,0,11968,0,0
1806,0,13142,0,0
1807,0,152404,0,0
1808,0,17965,0,5
1809,0,5064,0,4562
1810,169,2431,0,15113
1811,1856,865,0,15938
1812,12010,342,0,11479
1813,3737,1382,0,8596
1814,15751,321,0,8413
1815,18305,0,0,9292
1816,10733,338,0,10114
1817,0,3646,0,5961
1818,0,9750,0,1972
1819,0,0,0,235
1820,0,3,0,9
1821,0,105,0,5
1822,0,245,0,3
1823,0,343,0,2
1824,0,785,0,1
1825,0,1388,0,1
1826,0,2818,0,0
1827,0,3505,0,0
1828,0,4162,0,0
1829,0,4716,0,0
1830,0,5423,0,0
1831,0,138357,0,0
1832,0,13670,0,4
1833,0,3558,0,3339
1834,234,1384,0,10740
1835,7919,247,0,11247
1836,18863,8,0,8385
1837,7344,291,0,6739
1838,18106,0,0,7535
1839,19926,0,0,8912
1840,11906,21,0,10015
1841,0,2853,0,5886
1842,0,8820,0,1954
1843,0,0,0,256
1844,0,4,0,9
1845,0,94,0,4
1846,0,193,0,3
1847,0,269,0,2
1848,0,364,0,1
1849,0,728,0,1
1850,0,1038,0,0
1851,0,1596,0,0
1852,0,2730,0,0
1853,0,3697,0,0
1854,0,4469,0,0
1855,0,132723,0,0
1856,0,12577,0,4
1857,0,3311,0,3633
1858,270,1160,0,11621
1859,8100,144,0,12341
1860,18352,22,0,9378
1861,6928,229,0,7679
1862,18026,0,0,8501
1863,20136,0,0,9869
1864,12754,10,0,10040
1865,0,2176,0,5826
1866,0,8408,0,2202
1867,0,0,0,287
1868,0,37,0,11
1869,0,187,0,6
1870,0,328,0,4
1871,0,613,0,3
1872,0,1594,0,2
1873,0,3810,0,1
1874,0,4841,0,1
1875,0,5517,0,0
1876,0,6653,0,0
1877,0,8023,0,0
1878,0,8951,0,0
1879,0,8348,0,0
1880,0,6364,0,0
1881,0,2999,0,0
1882,0,645,0,0
1883,0,126,0,0
1884,0,5,0,0
1885,0,0,0,0
1886,0,0,0,0
1887,0,16,0,0
1888,0,354,0,0
1889,0,1804,0,0
1890,0,4487,0,0
1891,0,6542,0,0
1892,0,8078,0,0
1893,0,9259,0,0
1894,0,10466,0,0
1895,0,11582,0,0
1896,0,12114,0,0
1897,0,12840,0,0
1898,0,14298,0,0
1899,0,15395,0,0
1900,0,16929,0,0
1901,0,19634,0,0
1902,0,21171,0,0
1903,0,19983,0,0
1904,0,15204,0,0
1905,0,11989,0,0
1906,0,8103,0,0
1907,0,3806,0,0
1908,0,150,0,0
1909,0,0,0,0
1910,0,0,0,0
1911,0,0,0,0
1912,0,61,0,0
1913,0,3065,0,0
1914,0,10137,0,0
1915,0,15407,0,0
1916,0,19541,0,0
1917,0,21883,0,0
1918,0,24180,0,0
1919,0,29242,0,0
1920,0,31616,0,0
1921,0,31669,0,0
1922,0,32444,0,0
1923,0,33752,0,0
1924,0,33902,0,0
1925,0,33849,0,0
1926,0,33297,0,0
1927,0,182910,0,0
1928,0,32753,0,6
1929,0,5669,0,3350
1930,267,1989,0,19031
1931,11313,639,0,21947
1932,25664,81,0,16203
1933,12899,562,0,12503
1934,25679,6,0,13669
1935,17175,356,0,16332
1936,8995,993,0,17336
1937,0,4986,0,9763
1938,0,19109,0,3315
1939,0,0,0,394
1940,0,249,0,15
1941,0,570,0,7
1942,0,4132,0,5
1943,0,11988,0,4
1944,0,16982,0,2
1945,0,18939,0,1
1946,0,19187,0,1
1947,0,19542,0,0
1948,0,21824,0,0
1949,0,24194,0,0
1950,0,25551,0,0
1951,0,172696,0,0
1952,0,28575,0,7
1953,0,7403,0,6146
1954,111,3773,0,18963
1955,818,2127,0,20888
1956,1540,1984,0,17475
1957,0,4089,0,14000
1958,4996,2167,0,14213
1959,11035,1406,0,14615
1960,6258,1837,0,12820
1961,0,4999,0,6853
1962,0,16011,0,2430
1963,0,0,0,274
1964,0,77,0,10
1965,0,283,0,5
1966,0,556,0,3
1967,0,2183,0,2
1968,0,5636,0,1
1969,0,8452,0,1
1970,0,10851,0,1
1971,0,12588,0,0
1972,0,12996,0,0
1973,0,13810,0,0
1974,0,14345,0,0
1975,0,157149,0,0
1976,0,21058,0,6
1977,0,5024,0,5633
1978,178,2245,0,19699
1979,3501,571,0,21325
1980,16976,32,0,16693
1981,3098,1451,0,14096
1982,9545,1498,0,16656
1983,9898,1530,0,19669
1984,3013,2446,0,19528
1985,0,6555,0,11693
1986,0,19440,0,4412
1987,0,71,0,517
1988,0,504,0,19
1989,0,2251,0,9
1990,0,8795,0,6
1991,0,14440,0,4
1992,0,18186,0,3
1993,0,21500,0,2
1994,0,23927,0,1
1995,0,25702,0,1
1996,0,27691,0,0
1997,0,29113,0,0
1998,0,29593,0,0
1999,0,172144,0,0
2000,0,22500,0,9
2001,0,3211,0,7121
2002,2602,652,0,22294
2003,20309,0,0,23275
2004,29408,0,0,18007
2005,17171,0,0,14717
2006,28914,0,0,15537
2007,28340,0,0,17183
2008,14384,0,0,17620
2009,0,2501,0,10794
2010,0,12705,0,4293
2011,0,75,0,550
2012,0,553,0,21
2013,0,2993,0,11
2014,0,11321,0,7
2015,0,16236,0,4
2016,0,17979,0,3
2017,0,20540,0,2
2018,0,20557,0,1
2019,0,20007,0,1
2020,0,20373,0,0
2021,0,20072,0,0
2022,0,22721,0,0
2023,0,165159,0,0
2024,0,22552,0,8
2025,0,4190,0,6482
2026,386,620,0,20250
2027,17848,0,0,21303
2028,23994,0,0,17337
2029,12504,0,0,15212
2030,20805,0,0,17544
2031,18073,0,0,20208
2032,10651,37,0,19892
2033,0,2885,0,11710
2034,0,12702,0,4693
2035,0,103,0,628
2036,0,605,0,22
2037,0,2582,0,11
2038,0,10068,0,7
2039,0,16843,0,5
2040,0,20721,0,3
2041,0,22825,0,2
2042,0,23645,0,1
2043,0,24249,0,1
2044,0,25561,0,0
2045,0,26643,0,0
2046,0,27029,0,0
2047,0,23691,0,0
2048,0,17764,0,0
2049,0,10160,0,0
2050,0,3165,0,0
2051,0,416,0,0
2052,0,1587,0,0
2053,0,1993,0,0
2054,0,2476,0,0
2055,0,4389,0,0
2056,0,7483,0,0
2057,0,12513,0,0
2058,0,17287,0,0
2059,0,20842,0,0
2060,0,22866,0,0
2061,0,23449,0,0
2062,0,24508,0,0
2063,0,25767,0,0
2064,0,27178,0,0
2065,0,29802,0,0
2066,0,32645,0,0
2067,0,33670,0,0
2068,0,34437,0,0
2069,0,37705,0,0
2070,0,39186,0,0
2071,0,32221,0,0
2072,0,15584,0,0
2073,0,10001,0,0
2074,0,1293,0,0
2075,0,1,0,0
2076,0,0,0,0
2077,0,0,0,0
2078,0,0,0,0
2079,0,0,0,0
2080,0,154,0,0
2081,0,1678,0,0
2082,0,11896,0,0
2083,0,24996,0,0
2084,0,29945,0,0
2085,0,33153,0,0
2086,0,35548,0,0
2087,0,37295,0,0
2088,0,38557,0,0
2089,0,38474,0,0
2090,0,39365,0,0
2091,0,40137,0,0
2092,0,40073,0,0
2093,0,40179,0,0
2094,0,39807,0,0
2095,0,187938,0,0
2096,0,40124,0,6
2097,0,10266,0,3358
2098,156,2859,0,18888
2099,4527,961,0,21601
2100,19694,279,0,16102
2101,7064,1665,0,12647
2102,23032,382,0,13395
2103,27874,0,0,14318
2104,14455,330,0,14477
2105,0,4769,0,8850
2106,0,22019,0,3343
2107,0,9,0,425
2108,0,323,0,16
2109,0,941,0,7
2110,0,5078,0,5
2111,0,10900,0,3
2112,0,14102,0,2
2113,0,16600,0,1
2114,0,19544,0,1
2115,0,21747,0,1
2116,0,22242,0,0
2117,0,22367,0,0
2118,0,21980,0,0
2119,0,169825,0,0
2120,0,28026,0,6
2121,0,7751,0,5561
2122,103,4048,0,18363
2123,1063,1319,0,19442
2124,19956,16,0,14596
2125,13421,128,0,11432
2126,23311,0,0,12108
2127,21052,0,0,13958
2128,11191,510,0,14490
2129,0,3642,0,8501
2130,0,15104,0,3104
2131,0,0,0,391
2132,0,254,0,15
2133,0,630,0,7
2134,0,2129,0,5
2135,0,7349,0,3
2136,0,11005,0,2
2137,0,13258,0,1
2138,0,15370,0,1
2139,0,16642,0,0
2140,0,17828,0,0
2141,0,19372,0,0
2142,0,19981,0,0
2143,0,163852,0,0
2144,0,23227,0,6
2145,0,4911,0,5290
2146,187,1906,0,16814
2147,7138,390,0,19138
2148,20808,4,0,15381
2149,15606,50,0,11589
2150,31793,0,0,12124
2151,32488,0,0,12719
2152,23467,0,0,11751
2153,1255,213,0,6999
2154,0,7976,0,2792
2155,0,0,0,367
2156,0,162,0,14
2157,0,461,0,7
2158,0,906,0,4
2159,0,2735,0,3
2160,0,5251,0,2
2161,0,7069,0,1
2162,0,7338,0,1
2163,0,6928,0,0
2164,0,6747,0,0
2165,0,6706,0,0
2166,0,6817,0,0
2167,0,143746,0,0
2168,0,14822,0,3
2169,0,3363,0,2125
2170,1028,1007,0,5880
2171,25760,0,0,4473
2172,37300,0,0,1440
2173,27315,0,0,21
2174,51591,0,0,0
2175,60417,0,0,0
2176,45061,0,368,0
2177,17411,0,138,0
2178,0,209,0,0
2179,0,0,0,0
2180,0,0,0,0
2181,0,0,0,0
2182,0,0,0,1
2183,0,0,0,1
2184,0,0,0,1
2185,0,2,0,0
2186,0,47,0,0
2187,0,109,0,0
2188,0,235,0,0
2189,0,609,0,0
2190,0,1158,0,0
2191,0,117006,0,0
2192,0,10079,0,4
2193,0,1697,0,3212
2194,5234,189,0,10678
2195,24433,0,0,11240
2196,41642,0,0,7817
2197,35754,0,0,5025
2198,52936,0,0,4241
2199,60142,0,0,4552
2200,55700,0,0,3991
2201,29853,0,0,2135
2202,370,0,0,973
2203,0,0,0,163
2204,0,0,0,7
2205,0,0,0,4
2206,0,0,0,2
2207,0,0,0,2
2208,0,38,0,1
2209,0,64,0,1
2210,0,88,0,0
2211,0,158,0,0
2212,0,596,0,0
2213,0,1213,0,0
2214,0,1882,0,0
2215,0,2179,0,0
2216,0,146,0,0
2217,0,0,0,0
2218,0,0,0,0
2219,0,0,0,0
2220,0,0,0,0
2221,0,0,0,0
2222,0,0,0,0
2223,0,0,0,0
2224,0,0,0,0
2225,0,0,0,0
2226,0,0,0,0
2227,0,0,0,0
2228,0,0,0,0
2229,0,0,0,0
2230,0,0,0,0
2231,0,0,0,0
2232,0,0,0,0
2233,0,0,0,0
2234,0,0,0,0
2235,0,0,0,0
2236,0,0,0,0
2237,0,14,0,0
2238,0,69,0,0
2239,0,81,0,0
2240,0,8,0,0
2241,0,0,0,0
2242,0,0,0,0
2243,0,0,0,0
2244,0,0,0,0
2245,0,0,0,0
2246,0,0,0,0
2247,0,0,0,0
2248,0,0,0,0
2249,0,0,0,0
2250,0,0,0,0
2251,0,0,0,0
2252,0,0,0,0
2253,0,0,0,0
2254,0,0,0,0
2255,0,0,0,0
2256,0,0,0,0
2257,0,0,0,0
2258,0,0,0,0
2259,0,0,0,0
2260,0,0,0,0
2261,0,0,0,0
2262,0,0,0,0
2263,0,55844,0,0
2264,0,5627,0,2
2265,825,467,0,1317
2266,18309,0,0,7783
2267,25185,0,0,9265
2268,32378,0,0,7132
2269,19914,0,0,5351
2270,32290,0,0,6084
2271,35718,0,0,6929
2272,28862,0,0,5976
2273,9106,0,0,2879
2274,0,358,0,904
2275,0,0,0,113
2276,0,0,0,5
2277,0,0,0,3
2278,0,0,0,3
2279,0,16,0,2
2280,0,73,0,1
2281,0,104,0,1
2282,0,160,0,0
2283,0,287,0,0
2284,0,762,0,0
2285,0,1149,0,0
2286,0,2474,0,0
2287,0,102771,0,0
2288,0,7292,0,5
2289,0,657,0,4063
2290,10215,0,0,12023
2291,22705,0,0,11461
2292,30830,0,0,7321
2293,22371,0,0,4148
2294,45670,0,0,3269
2295,51791,0,0,4188
2296,31631,0,0,7688
2297,4249,0,0,6479
2298,0,762,0,2473
2299,0,0,0,302
2300,0,0,0,12
2301,0,48,0,6
2302,0,133,0,4
2303,0,222,0,3
2304,0,262,0,2
2305,0,716,0,1
2306,0,1085,0,1
2307,0,2379,0,0
2308,0,3658,0,0
2309,0,4773,0,0
2310,0,6110,0,0
2311,0,116814,0,0
2312,0,8590,0,6
2313,0,1314,0,5066
2314,1403,75,0,17376
2315,18134,0,0,15272
2316,29066,0,0,7949
2317,14930,0,0,7550
2318,26101,0,0,9665
2319,29138,0,0,11688
2320,21159,0,0,12322
2321,2265,104,0,6987
2322,0,1313,0,2408
2323,0,0,0,272
2324,0,0,0,10
2325,0,7,0,5
2326,0,59,0,3
2327,0,73,0,2
2328,0,81,0,1
2329,0,121,0,1
2330,0,255,0,0
2331,0,635,0,0
2332,0,822,0,0
2333,0,1156,0,0
2334,0,2195,0,0
2335,0,100417,0,0
2336,0,6613,0,5
2337,0,374,0,3990
2338,15500,0,0,12838
2339,31007,0,0,12681
2340,45229,0,0,8673
2341,32657,0,0,6721
2342,47132,0,0,8046
2343,51780,0,0,8734
2344,47415,0,0,9360
2345,18869,0,0,5588
2346,0,0,0,1694
2347,0,0,0,199
2348,0,0,0,8
2349,0,0,0,5
2350,0,0,0,3
2351,0,62,0,2
2352,0,123,0,1
2353,0,195,0,1
2354,0,630,0,1
2355,0,1102,0,0
2356,0,2328,0,0
2357,0,3593,0,0
2358,0,4161,0,0
2359,0,105115,0,0
2360,0,4987,0,6
2361,901,196,0,4808
