,Cooling plant sensible load,Heating plant sensible load,AHU Cooling,AHU Heating
1194,0,34136,0,1391
1195,0,1342,0,158
1196,0,1415,0,9
1197,0,1569,0,1
1198,0,3001,0,0
1199,0,4415,0,0
1200,0,4962,0,0
1201,0,5610,0,0
1202,0,6864,0,0
1203,0,7976,0,0
1204,0,8703,0,0
1205,0,9409,0,0
1206,0,10534,0,0
1207,0,11595,0,0
1208,0,10920,0,0
1209,0,6714,0,0
1210,0,2987,0,0
1211,0,1948,0,0
1212,0,1765,0,0
1213,0,1746,0,0
1214,0,1806,0,0
1215,0,1949,0,0
1216,0,2254,0,0
1217,0,4183,0,0
1218,0,8356,0,0
1219,0,11455,0,0
1220,0,13553,0,0
1221,0,15357,0,0
1222,0,16010,0,0
1223,0,15719,0,0
1224,0,15726,0,0
1225,0,16520,0,0
1226,0,17008,0,0
1227,0,17295,0,0
1228,0,17785,0,0
1229,0,18583,0,0
1230,0,19208,0,0
1231,0,19213,0,0
1232,0,17699,0,0
1233,0,14943,0,0
1234,0,12169,0,0
1235,0,9981,0,0
1236,0,8494,0,0
1237,0,7302,0,0
1238,0,5043,0,0
1239,0,6183,0,0
1240,0,9747,0,0
1241,0,13356,0,0
1242,0,16855,0,0
1243,0,19376,0,0
1244,0,18937,0,0
1245,0,21063,0,0
1246,0,23939,0,0
1247,0,25686,0,0
1248,0,28067,0,0
1249,0,27671,0,0
1250,0,28063,0,0
1251,0,29158,0,0
1252,0,29714,0,0
1253,0,30919,0,0
1254,0,33395,0,0
1255,0,171197,0,0
1256,0,65725,0,0
1257,0,28220,0,3040
1258,0,16603,0,16092
1259,0,9983,0,19597
1260,0,4842,0,15829
1261,0,8626,0,11980
1262,283,4194,0,12936
1263,921,4072,0,15840
1264,0,5891,0,16042
1265,0,22497,0,9151
1266,0,60690,0,3251
1267,0,1544,0,389
1268,0,4521,0,24
1269,0,13449,0,1
1270,0,17892,0,0
1271,0,19272,0,0
1272,0,18843,0,0
1273,0,19703,0,0
1274,0,21234,0,0
1275,0,22545,0,0
1276,0,24275,0,0
1277,0,25645,0,0
1278,0,26220,0,0
1279,0,161841,0,0
1280,0,56495,0,7
1281,0,24396,0,5722
1282,0,14055,0,19005
1283,0,9006,0,21654
1284,0,6436,0,17037
1285,0,10317,0,12423
1286,0,5136,0,14359
1287,247,4185,0,16232
1288,0,6125,0,15127
1289,0,19859,0,8644
1290,0,55723,0,3144
1291,0,1517,0,390
1292,0,3255,0,23
1293,0,9157,0,1
1294,0,12863,0,0
1295,0,15483,0,0
1296,0,18043,0,0
1297,0,19204,0,0
1298,0,20761,0,0
1299,0,22451,0,0
1300,0,23606,0,0
1301,0,25002,0,0
1302,0,25879,0,0
1303,0,161684,0,0
1304,0,56019,0,9
1305,0,23135,0,6308
1306,0,13946,0,20976
1307,0,9891,0,23019
1308,0,7979,0,17752
1309,0,14256,0,13968
1310,0,8194,0,15756
1311,0,4613,0,17717
1312,0,4332,0,16812
1313,0,14735,0,9234
1314,0,52330,0,3288
1315,0,1518,0,379
1316,0,2999,0,23
1317,0,9369,0,1
1318,0,13934,0,0
1319,0,17310,0,0
1320,0,19781,0,0
1321,0,21530,0,0
1322,0,23559,0,0
1323,0,24926,0,0
1324,0,26592,0,0
1325,0,28473,0,0
1326,0,29515,0,0
1327,0,164688,0,0
1328,0,56840,0,9
1329,0,17895,0,6144
1330,0,6397,0,18617
1331,0,3264,0,18381
1332,2215,2674,0,13098
1333,1131,3323,0,9946
1334,1788,3004,0,11556
1335,1568,3125,0,13654
1336,86,4652,0,13461
1337,0,13821,0,7613
1338,0,44556,0,2729
1339,0,1450,0,330
1340,0,1763,0,21
1341,0,5757,0,1
1342,0,8258,0,0
1343,0,9899,0,0
1344,0,11229,0,0
1345,0,12112,0,0
1346,0,12790,0,0
1347,0,13415,0,0
1348,0,14025,0,0
1349,0,14554,0,0
1350,0,15095,0,0
1351,0,147305,0,0
1352,0,42829,0,6
1353,0,13967,0,4172
1354,0,7222,0,12970
1355,0,3758,0,13522
1356,297,3354,0,10421
1357,0,7004,0,8323
1358,784,3471,0,8748
1359,2298,2716,0,9384
1360,1474,2921,0,9001
1361,0,8921,0,5161
1362,0,33291,0,1962
1363,0,1310,0,234
1364,0,1419,0,15
1365,0,3507,0,1
1366,0,7031,0,0
1367,0,9342,0,0
1368,0,10430,0,0
1369,0,11769,0,0
1370,0,12976,0,0
1371,0,13917,0,0
1372,0,14743,0,0
1373,0,14998,0,0
1374,0,15132,0,0
1375,0,14838,0,0
1376,0,13050,0,0
1377,0,9434,0,0
1378,0,5966,0,0
1379,0,2504,0,0
1380,0,2073,0,0
1381,0,3170,0,0
1382,0,4420,0,0
1383,0,5983,0,0
1384,0,7836,0,0
1385,0,9817,0,0
1386,0,11700,0,0
1387,0,12904,0,0
1388,0,13688,0,0
1389,0,14503,0,0
1390,0,15922,0,0
1391,0,17498,0,0
1392,0,18749,0,0
1393,0,19978,0,0
1394,0,20852,0,0
1395,0,21908,0,0
1396,0,22709,0,0
1397,0,23447,0,0
1398,0,24048,0,0
1399,0,23436,0,0
1400,0,18236,0,0
1401,0,7841,0,0
1402,0,3545,0,0
1403,0,2156,0,0
1404,0,1733,0,0
1405,0,1618,0,0
1406,0,1757,0,0
1407,0,1903,0,0
1408,0,2089,0,0
1409,0,3854,0,0
1410,0,9210,0,0
1411,0,12480,0,0
1412,0,14249,0,0
1413,0,15476,0,0
1414,0,17279,0,0
1415,0,19825,0,0
1416,0,22946,0,0
1417,0,26187,0,0
1418,0,28987,0,0
1419,0,31213,0,0
1420,0,32605,0,0
1421,0,33623,0,0
1422,0,33984,0,0
1423,0,170818,0,0
1424,0,62101,0,0
1425,0,19943,0,2978
1426,0,9100,0,15731
1427,0,7088,0,17794
1428,0,5105,0,13765
1429,0,13899,0,11011
1430,0,7264,0,13746
1431,0,7380,0,16444
1432,0,11438,0,15483
1433,0,28976,0,8600
1434,0,61326,0,3045
1435,0,1414,0,364
1436,0,2602,0,22
1437,0,9480,0,1
1438,0,14034,0,0
1439,0,16697,0,0
1440,0,18477,0,0
1441,0,19550,0,0
1442,0,20682,0,0
1443,0,21593,0,0
1444,0,22350,0,0
1445,0,23975,0,0
1446,0,26384,0,0
1447,0,164203,0,0
1448,0,53609,0,7
1449,0,16576,0,5340
1450,0,10851,0,17681
1451,0,7750,0,19509
1452,142,3419,0,14447
1453,101,4619,0,10840
1454,3087,2893,0,12131
1455,3863,2590,0,13433
1456,1236,3012,0,13176
1457,0,9619,0,7723
1458,0,42279,0,3001
1459,0,1424,0,397
1460,0,2329,0,25
1461,0,8144,0,2
1462,0,12695,0,0
1463,0,14882,0,0
1464,0,17720,0,0
1465,0,19592,0,0
1466,0,21452,0,0
1467,0,23129,0,0
1468,0,24616,0,0
1469,0,26227,0,0
1470,0,26976,0,0
1471,0,162529,0,0
1472,0,52949,0,8
1473,0,13603,0,5966
1474,0,4049,0,18439
1475,2049,2783,0,17391
1476,6716,2412,0,11043
1477,3694,2631,0,7461
1478,6493,2242,0,7498
1479,6690,2098,0,8260
1480,3126,2332,0,8436
1481,0,5139,0,5116
1482,0,21057,0,2036
1483,0,1277,0,281
1484,0,1401,0,19
1485,0,2801,0,1
1486,0,6150,0,0
1487,0,8436,0,0
1488,0,9820,0,0
1489,0,11270,0,0
1490,0,13231,0,0
1491,0,15276,0,0
1492,0,17637,0,0
1493,0,19360,0,0
1494,0,19765,0,0
1495,0,152216,0,0
1496,0,44693,0,8
1497,0,10638,0,5062
1498,0,3547,0,14080
1499,1206,2432,0,12786
1500,5416,1999,0,8436
1501,2910,2185,0,6033
1502,5819,1861,0,6238
1503,5350,1912,0,7426
1504,1971,2338,0,8294
1505,0,6100,0,5150
1506,0,24473,0,2030
1507,0,1244,0,275
1508,0,1351,0,19
1509,0,2703,0,1
1510,0,6280,0,0
1511,0,8269,0,0
1512,0,9228,0,0
1513,0,9747,0,0
1514,0,11297,0,0
1515,0,13866,0,0
1516,0,16354,0,0
1517,0,18212,0,0
1518,0,18750,0,0
1519,0,148602,0,0
1520,0,40665,0,8
1521,0,8709,0,5427
1522,0,2930,0,16533
1523,3099,2588,0,16818
1524,7168,2292,0,11547
1525,3587,2520,0,8078
1526,6860,2148,0,8135
1527,8006,1955,0,8467
1528,3861,2158,0,8297
1529,0,3845,0,4823
1530,0,13634,0,1925
1531,0,1212,0,268
1532,0,1265,0,17
1533,0,1614,0,1
1534,0,3755,0,0
1535,0,5469,0,0
1536,0,6631,0,0
1537,0,7651,0,0
1538,0,8210,0,0
1539,0,8632,0,0
1540,0,8838,0,0
1541,0,8995,0,0
1542,0,9160,0,0
1543,0,9340,0,0
1544,0,8679,0,0
1545,0,6903,0,0
1546,0,5944,0,0
1547,0,4657,0,0
1548,0,3421,0,0
1549,0,3102,0,0
1550,0,3468,0,0
1551,0,4338,0,0
1552,0,5477,0,0
1553,0,6679,0,0
1554,0,7601,0,0
1555,0,8239,0,0
1556,0,8638,0,0
1557,0,8778,0,0
1558,0,9162,0,0
1559,0,9774,0,0
1560,0,10606,0,0
1561,0,11159,0,0
1562,0,11500,0,0
1563,0,12025,0,0
1564,0,12421,0,0
1565,0,12634,0,0
1566,0,13196,0,0
1567,0,13396,0,0
1568,0,12169,0,0
1569,0,9931,0,0
1570,0,7502,0,0
1571,0,5759,0,0
1572,0,4672,0,0
1573,0,4292,0,0
1574,0,4590,0,0
1575,0,5497,0,0
1576,0,7120,0,0
1577,0,10015,0,0
1578,0,12247,0,0
1579,0,13584,0,0
1580,0,14822,0,0
1581,0,15740,0,0
1582,0,16342,0,0
1583,0,17087,0,0
1584,0,17666,0,0
1585,0,17730,0,0
1586,0,18383,0,0
1587,0,19433,0,0
1588,0,20778,0,0
1589,0,23123,0,0
1590,0,25428,0,0
1591,0,163922,0,0
1592,0,50008,0,0
1593,0,9480,0,2092
1594,808,2788,0,10031
1595,5996,2352,0,10229
1596,7994,2115,0,7398
1597,4302,2436,0,5745
1598,7083,2120,0,6302
1599,8081,2002,0,7212
1600,3953,2234,0,7664
1601,0,5101,0,4891
1602,0,23737,0,2013
1603,0,1175,0,270
1604,0,1270,0,17
1605,0,2465,0,1
1606,0,5498,0,0
1607,0,8416,0,0
1608,0,9916,0,0
1609,0,10390,0,0
1610,0,11479,0,0
1611,0,12320,0,0
1612,0,11786,0,0
1613,0,13039,0,0
1614,0,15172,0,0
1615,0,149933,0,0
1616,0,43387,0,6
1617,0,14638,0,5004
1618,0,8571,0,17458
1619,0,5929,0,19679
1620,0,4531,0,14875
1621,0,8159,0,11015
1622,0,4170,0,11390
1623,1190,3145,0,12390
1624,431,4088,0,12067
1625,0,11762,0,6704
1626,0,39190,0,2373
1627,0,1169,0,290
1628,0,1282,0,19
1629,0,3763,0,1
1630,0,6749,0,0
1631,0,8763,0,0
1632,0,9619,0,0
1633,0,10614,0,0
1634,0,11514,0,0
1635,0,12498,0,0
1636,0,13286,0,0
1637,0,13842,0,0
1638,0,14341,0,0
1639,0,145649,0,0
1640,0,38504,0,6
1641,0,10507,0,4452
1642,0,4891,0,15083
1643,0,2954,0,15623
1644,1504,2283,0,10887
1645,295,3140,0,7935
1646,4529,1976,0,7610
1647,5516,1722,0,8335
1648,2504,2076,0,8371
1649,0,5022,0,4672
1650,0,22312,0,1696
1651,0,1056,0,206
1652,0,1111,0,13
1653,0,1327,0,1
1654,0,3679,0,0
1655,0,5428,0,0
1656,0,7001,0,0
1657,0,7902,0,0
1658,0,8575,0,0
1659,0,9277,0,0
1660,0,9714,0,0
1661,0,10073,0,0
1662,0,10514,0,0
1663,0,136548,0,0
1664,0,32482,0,5
1665,0,8592,0,3954
1666,0,4290,0,12842
1667,0,2893,0,13932
1668,996,2531,0,10501
1669,0,4364,0,7864
1670,1232,2860,0,8535
1671,2285,2435,0,10015
1672,1523,2732,0,10114
1673,0,7278,0,5686
1674,0,26570,0,2131
1675,0,1124,0,281
1676,0,1217,0,19
1677,0,2769,0,1
1678,0,6462,0,0
1679,0,9509,0,0
1680,0,11176,0,0
1681,0,12966,0,0
1682,0,14852,0,0
1683,0,16592,0,0
1684,0,18038,0,0
1685,0,19032,0,0
1686,0,19704,0,0
1687,0,149907,0,0
1688,0,38169,0,8
1689,0,6654,0,5393
1690,0,2497,0,15938
1691,4971,2239,0,15446
1692,7954,1979,0,10680
1693,4554,2189,0,7458
1694,8455,1849,0,7683
1695,10390,1694,0,8540
1696,4989,1885,0,8301
1697,0,3085,0,4803
1698,0,11087,0,1922
1699,0,1105,0,270
1700,0,1202,0,19
1701,0,1838,0,1
1702,0,4376,0,0
1703,0,6352,0,0
1704,0,8842,0,0
1705,0,10315,0,0
1706,0,11213,0,0
1707,0,12286,0,0
1708,0,13448,0,0
1709,0,14359,0,0
1710,0,15362,0,0
1711,0,14648,0,0
1712,0,8585,0,0
1713,0,3329,0,0
1714,0,1490,0,0
1715,0,1217,0,0
1716,0,1103,0,0
1717,0,1012,0,0
1718,0,939,0,0
1719,0,895,0,0
1720,0,898,0,0
1721,0,952,0,0
1722,0,1080,0,0
1723,0,1372,0,0
1724,0,1579,0,0
1725,0,2237,0,0
1726,0,3724,0,0
1727,0,4633,0,0
1728,0,5204,0,0
1729,0,5661,0,0
1730,0,6181,0,0
1731,0,5952,0,0
1732,0,5775,0,0
1733,0,5864,0,0
1734,0,5921,0,0
1735,0,5918,0,0
1736,0,4682,0,0
1737,0,2403,0,0
1738,0,1226,0,0
1739,0,1099,0,0
1740,0,1075,0,0
1741,0,1025,0,0
1742,0,1019,0,0
1743,0,1163,0,0
1744,0,1454,0,0
1745,0,1660,0,0
1746,0,2953,0,0
1747,0,5092,0,0
1748,0,6758,0,0
1749,0,7323,0,0
1750,0,8136,0,0
1751,0,9153,0,0
1752,0,9879,0,0
1753,0,10547,0,0
1754,0,11144,0,0
1755,0,11699,0,0
1756,0,12059,0,0
1757,0,12626,0,0
1758,0,13352,0,0
1759,0,148093,0,0
1760,0,40821,0,0
1761,0,10304,0,2201
1762,0,4365,0,11572
1763,101,2766,0,13291
1764,1694,2547,0,10805
1765,55,3870,0,8566
1766,3127,2385,0,9185
1767,3562,2159,0,10155
1768,1592,2541,0,9970
1769,0,7884,0,5601
1770,0,30378,0,1976
1771,0,1054,0,259
1772,0,1192,0,18
1773,0,3532,0,1
1774,0,7695,0,0
1775,0,10183,0,0
1776,0,11928,0,0
1777,0,14054,0,0
1778,0,14689,0,0
1779,0,16140,0,0
1780,0,18217,0,0
1781,0,19706,0,0
1782,0,20782,0,0
1783,0,153872,0,0
1784,0,39981,0,8
1785,0,5299,0,4934
1786,4036,2142,0,14115
1787,7102,2037,0,14007
1788,9769,1793,0,9136
1789,7138,1867,0,5460
1790,11333,1556,0,5647
1791,14867,1462,0,6231
1792,7657,1674,0,6201
1793,0,2657,0,4042
1794,0,10201,0,1754
1795,0,1006,0,243
1796,0,1096,0,17
1797,0,1391,0,1
1798,0,3202,0,0
1799,0,4895,0,0
1800,0,6065,0,0
1801,0,6345,0,0
1802,0,6292,0,0
1803,0,6385,0,0
1804,0,6719,0,0
1805,0,7169,0,0
1806,0,7657,0,0
1807,0,121362,0,0
1808,0,24878,0,5
1809,0,6784,0,3344
1810,0,3290,0,11152
1811,56,2360,0,11825
1812,2176,2009,0,8430
1813,210,2848,0,6137
1814,2615,1982,0,6178
1815,3694,1793,0,6866
1816,1797,2229,0,7454
1817,0,5329,0,4250
1818,0,17360,0,1345
1819,0,866,0,147
1820,0,902,0,9
1821,0,945,0,1
1822,0,1042,0,0
1823,0,1536,0,0
1824,0,2378,0,0
1825,0,3116,0,0
1826,0,3305,0,0
1827,0,3524,0,0
1828,0,3735,0,0
1829,0,4019,0,0
1830,0,4282,0,0
1831,0,107200,0,0
1832,0,18838,0,3
1833,0,5227,0,2447
1834,0,2581,0,7925
1835,1284,1947,0,8344
1836,3746,1683,0,6158
1837,711,2100,0,4812
1838,3438,1726,0,5534
1839,4121,1635,0,6585
1840,2109,2005,0,7382
1841,0,4457,0,4198
1842,0,14281,0,1332
1843,0,832,0,160
1844,0,864,0,10
1845,0,890,0,1
1846,0,926,0,0
1847,0,1130,0,0
1848,0,1656,0,0
1849,0,1866,0,0
1850,0,2323,0,0
1851,0,2671,0,0
1852,0,3051,0,0
1853,0,3471,0,0
1854,0,3772,0,0
1855,0,100995,0,0
1856,0,17250,0,4
1857,0,5041,0,2663
1858,0,2414,0,8574
1859,1342,1859,0,9156
1860,3598,1606,0,6885
1861,680,2070,0,5482
1862,3379,1645,0,6243
1863,4168,1541,0,7291
1864,2328,1844,0,7396
1865,0,4076,0,4149
1866,0,13054,0,1501
1867,0,811,0,179
1868,0,860,0,12
1869,0,899,0,1
1870,0,1011,0,0
1871,0,2046,0,0
1872,0,3394,0,0
1873,0,4010,0,0
1874,0,4164,0,0
1875,0,4405,0,0
1876,0,4919,0,0
1877,0,5521,0,0
1878,0,5882,0,0
1879,0,5606,0,0
1880,0,4686,0,0
1881,0,3004,0,0
1882,0,1687,0,0
1883,0,1283,0,0
1884,0,1104,0,0
1885,0,1040,0,0
1886,0,1052,0,0
1887,0,1216,0,0
1888,0,1558,0,0
1889,0,2508,0,0
1890,0,3867,0,0
1891,0,4783,0,0
1892,0,5347,0,0
1893,0,5789,0,0
1894,0,6225,0,0
1895,0,6674,0,0
1896,0,6891,0,0
1897,0,7197,0,0
1898,0,7838,0,0
1899,0,8342,0,0
1900,0,9001,0,0
1901,0,10101,0,0
1902,0,10979,0,0
1903,0,10522,0,0
1904,0,8470,0,0
1905,0,7148,0,0
1906,0,5505,0,0
1907,0,3649,0,0
1908,0,1458,0,0
1909,0,1174,0,0
1910,0,1173,0,0
1911,0,1219,0,0
1912,0,1710,0,0
1913,0,3627,0,0
1914,0,6671,0,0
1915,0,8306,0,0
1916,0,10190,0,0
1917,0,11776,0,0
1918,0,13474,0,0
1919,0,17066,0,0
1920,0,19212,0,0
1921,0,19610,0,0
1922,0,20407,0,0
1923,0,21528,0,0
1924,0,21822,0,0
1925,0,21989,0,0
1926,0,21767,0,0
1927,0,156425,0,0
1928,0,43597,0,0
1929,0,7631,0,2690
1930,0,2954,0,14235
1931,1344,2308,0,16235
1932,5211,2000,0,11860
1933,1535,2278,0,8914
1934,4152,1957,0,10035
1935,2766,2119,0,12057
1936,863,2573,0,12756
1937,0,7587,0,6949
1938,0,33417,0,2260
1939,0,986,0,246
1940,0,1033,0,14
1941,0,1922,0,1
1942,0,4973,0,0
1943,0,8261,0,0
1944,0,9549,0,0
1945,0,10195,0,0
1946,0,10314,0,0
1947,0,10579,0,0
1948,0,12091,0,0
1949,0,13760,0,0
1950,0,14710,0,0
1951,0,145464,0,0
1952,0,37814,0,6
1953,0,10192,0,4508
1954,0,4824,0,13989
1955,0,3082,0,15497
1956,47,2999,0,12822
1957,0,5645,0,9994
1958,242,3325,0,10438
1959,1509,2717,0,10786
1960,695,3417,0,9430
1961,0,8106,0,4876
1962,0,29996,0,1656
1963,0,919,0,171
1964,0,957,0,10
1965,0,1028,0,0
1966,0,2127,0,0
1967,0,4151,0,0
1968,0,5158,0,0
1969,0,6223,0,0
1970,0,7027,0,0
1971,0,7603,0,0
1972,0,7704,0,0
1973,0,8036,0,0
1974,0,8259,0,0
1975,0,129773,0,0
1976,0,28746,0,5
1977,0,6885,0,4133
1978,0,3336,0,14525
1979,248,2308,0,15822
1980,2745,1997,0,12243
1981,0,2955,0,10061
1982,983,2780,0,12233
1983,1408,2917,0,14513
1984,194,4202,0,14363
1985,0,10175,0,8321
1986,0,36153,0,3007
1987,0,1123,0,323
1988,0,1264,0,19
1989,0,4328,0,1
1990,0,7263,0,0
1991,0,9132,0,0
1992,0,10330,0,0
1993,0,11683,0,0
1994,0,12843,0,0
1995,0,14392,0,0
1996,0,15807,0,0
1997,0,16771,0,0
1998,0,17166,0,0
1999,0,143813,0,0
2000,0,33303,0,7
2001,0,4779,0,5221
2002,0,2321,0,16442
2003,3602,2113,0,17267
2004,5992,1885,0,13214
2005,2470,2200,0,10505
2006,4765,1893,0,11411
2007,4917,1786,0,12687
2008,1951,2115,0,12965
2009,0,4738,0,7680
2010,0,23416,0,2925
2011,0,1175,0,343
2012,0,1389,0,20
2013,0,4810,0,1
2014,0,8471,0,0
2015,0,9908,0,0
2016,0,10233,0,0
2017,0,11284,0,0
2018,0,11264,0,0
2019,0,10974,0,0
2020,0,11093,0,0
2021,0,10929,0,0
2022,0,12170,0,0
2023,0,136051,0,0
2024,0,30026,0,7
2025,0,5929,0,4754
2026,0,2389,0,14935
2027,2809,2016,0,15804
2028,4849,1872,0,12723
2029,1383,2231,0,10858
2030,3374,2073,0,12884
2031,3072,2117,0,14923
2032,1419,2296,0,14644
2033,0,4984,0,8334
2034,0,23258,0,3199
2035,0,1251,0,392
2036,0,1569,0,23
2037,0,4838,0,1
2038,0,7977,0,0
2039,0,10375,0,0
2040,0,11607,0,0
2041,0,12429,0,0
2042,0,12722,0,0
2043,0,12985,0,0
2044,0,13980,0,0
2045,0,14872,0,0
2046,0,15257,0,0
2047,0,13303,0,0
2048,0,10307,0,0
2049,0,7120,0,0
2050,0,3893,0,0
2051,0,2194,0,0
2052,0,3030,0,0
2053,0,3304,0,0
2054,0,3505,0,0
2055,0,4431,0,0
2056,0,5832,0,0
2057,0,7768,0,0
2058,0,9712,0,0
2059,0,11386,0,0
2060,0,13097,0,0
2061,0,13679,0,0
2062,0,14451,0,0
2063,0,15342,0,0
2064,0,16374,0,0
2065,0,18597,0,0
2066,0,21207,0,0
2067,0,22309,0,0
2068,0,23056,0,0
2069,0,25688,0,0
2070,0,27004,0,0
2071,0,22236,0,0
2072,0,10504,0,0
2073,0,7268,0,0
2074,0,2665,0,0
2075,0,1715,0,0
2076,0,1541,0,0
2077,0,1627,0,0
2078,0,1727,0,0
2079,0,1889,0,0
2080,0,2340,0,0
2081,0,5179,0,0
2082,0,9943,0,0
2083,0,16224,0,0
2084,0,20933,0,0
2085,0,23375,0,0
2086,0,25251,0,0
2087,0,26673,0,0
2088,0,27758,0,0
2089,0,27866,0,0
2090,0,28699,0,0
2091,0,29437,0,0
2092,0,29525,0,0
2093,0,29788,0,0
2094,0,29671,0,0
2095,0,163719,0,0
2096,0,53232,0,0
2097,0,13604,0,2706
2098,0,4214,0,14149
2099,500,2880,0,15980
2100,3536,2410,0,11790
2101,145,3357,0,9017
2102,3613,2580,0,9833
2103,4850,2140,0,10575
2104,1866,2621,0,10662
2105,0,8452,0,6301
2106,0,37601,0,2279
2107,0,1220,0,265
2108,0,1312,0,16
2109,0,2953,0,1
2110,0,5964,0,0
2111,0,7901,0,0
2112,0,8658,0,0
2113,0,9684,0,0
2114,0,11859,0,0
2115,0,13325,0,0
2116,0,13661,0,0
2117,0,13786,0,0
2118,0,13597,0,0
2119,0,145835,0,0
2120,0,38563,0,5
2121,0,10923,0,4079
2122,0,5583,0,13546
2123,0,2982,0,14424
2124,3679,2071,0,10710
2125,1418,2411,0,8160
2126,3943,2078,0,8892
2127,3790,2081,0,10306
2128,1475,2495,0,10663
2129,0,6637,0,6050
2130,0,27531,0,2117
2131,0,1158,0,244
2132,0,1218,0,15
2133,0,2056,0,1
2134,0,4857,0,0
2135,0,6582,0,0
2136,0,7695,0,0
2137,0,8395,0,0
2138,0,9168,0,0
2139,0,9652,0,0
2140,0,10142,0,0
2141,0,11173,0,0
2142,0,11703,0,0
2143,0,137961,0,0
2144,0,31339,0,6
2145,0,6989,0,3879
2146,0,3295,0,12401
2147,649,2388,0,14198
2148,3649,2091,0,11283
2149,1975,2185,0,8272
2150,5707,1758,0,8904
2151,6020,1663,0,9387
2152,4086,1838,0,8643
2153,0,2797,0,4978
2154,0,12888,0,1903
2155,0,1103,0,229
2156,0,1155,0,14
2157,0,1416,0,1
2158,0,3078,0,0
2159,0,4432,0,0
2160,0,5075,0,0
2161,0,5700,0,0
2162,0,5508,0,0
2163,0,5209,0,0
2164,0,5070,0,0
2165,0,5013,0,0
2166,0,5020,0,0
2167,0,114134,0,0
2168,0,20028,0,3
2169,0,5179,0,1557
2170,302,2486,0,4337
2171,5698,1409,0,3319
2172,8479,1025,0,1057
2173,5222,1203,0,15
2174,12382,703,0,0
2175,17005,551,0,0
2176,11606,577,271,0
2177,2775,1211,98,0
2178,0,2474,0,0
2179,0,601,0,0
2180,0,647,0,0
2181,0,706,0,0
2182,0,773,0,0
2183,0,821,0,0
2184,0,872,0,0
2185,0,906,0,0
2186,0,1031,0,0
2187,0,1121,0,0
2188,0,1372,0,0
2189,0,1809,0,0
2190,0,2299,0,0
2191,0,88390,0,0
2192,0,13702,0,3
2193,0,3684,0,2356
2194,1214,1841,0,7877
2195,5303,1419,0,8339
2196,11635,1025,0,5739
2197,8443,1322,0,3587
2198,17073,981,0,3114
2199,29328,814,0,3363
2200,29329,900,0,2940
2201,9224,1416,0,1520
2202,240,2379,0,662
2203,0,658,0,101
2204,0,727,0,7
2205,0,768,0,0
2206,0,787,0,0
2207,0,802,0,0
2208,0,823,0,0
2209,0,906,0,0
2210,0,977,0,0
2211,0,1204,0,0
2212,0,1616,0,0
2213,0,1881,0,0
2214,0,2082,0,0
2215,0,2159,0,0
2216,0,1048,0,0
2217,0,778,0,0
2218,0,683,0,0
2219,0,555,0,0
2220,0,459,0,0
2221,0,408,0,0
2222,0,372,0,0
2223,0,347,0,0
2224,0,335,0,0
2225,0,338,0,0
2226,0,375,0,0
2227,0,438,0,0
2228,0,494,0,0
2229,0,519,0,0
2230,0,526,0,0
2231,0,549,0,0
2232,0,590,0,0
2233,0,624,0,0
2234,0,646,0,0
2235,0,672,0,0
2236,0,740,0,0
2237,0,841,0,0
2238,0,919,0,0
2239,0,951,0,0
2240,0,808,0,0
2241,0,629,0,0
2242,0,558,0,0
2243,0,459,0,0
2244,0,341,0,0
2245,0,265,0,0
2246,0,177,0,0
2247,0,93,0,0
2248,0,91,0,0
2249,0,124,0,0
2250,0,156,0,0
2251,0,209,0,0
2252,0,254,0,0
2253,0,288,0,0
2254,0,309,0,0
2255,0,322,0,0
2256,0,359,0,0
2257,0,403,0,0
2258,0,439,0,0
2259,0,471,0,0
2260,0,498,0,0
2261,0,525,0,0
2262,0,567,0,0
2263,0,42890,0,0
2264,0,7000,0,0
2265,472,1849,0,1056
2266,3954,1253,0,5816
2267,5124,1091,0,6854
2268,7969,822,0,5218
2269,3820,1083,0,3814
2270,7860,794,0,4467
2271,9558,660,0,5113
2272,7257,766,0,4395
2273,1150,1275,0,2047
2274,0,2230,0,615
2275,0,337,0,70
2276,0,379,0,5
2277,0,448,0,0
2278,0,508,0,0
2279,0,545,0,0
2280,0,573,0,0
2281,0,601,0,0
2282,0,708,0,0
2283,0,992,0,0
2284,0,1334,0,0
2285,0,1616,0,0
2286,0,2092,0,0
2287,0,66204,0,0
2288,0,9565,0,5
2289,0,2103,0,2981
2290,2283,1177,0,8867
2291,4494,1019,0,8503
2292,7684,700,0,5370
2293,4665,818,0,2960
2294,13127,280,0,2401
2295,17134,237,0,3091
2296,8695,504,0,5655
2297,390,1487,0,4607
2298,0,2732,0,1682
2299,0,503,0,187
2300,0,560,0,12
2301,0,607,0,1
2302,0,650,0,0
2303,0,674,0,0
2304,0,956,0,0
2305,0,1318,0,0
2306,0,1491,0,0
2307,0,1945,0,0
2308,0,2411,0,0
2309,0,3005,0,0
2310,0,3614,0,0
2311,0,74523,0,0
2312,0,11441,0,5
2313,0,2987,0,3715
2314,455,1588,0,12817
2315,3377,1164,0,11331
2316,6931,727,0,5832
2317,2534,1148,0,5389
2318,6103,941,0,7098
2319,7272,849,0,8628
2320,4858,1060,0,9064
2321,88,1745,0,4969
2322,0,3234,0,1638
2323,0,514,0,169
2324,0,559,0,10
2325,0,586,0,0
2326,0,596,0,0
2327,0,600,0,0
