,Cooling plant sensible load,Heating plant sensible load,AHU Cooling,AHU Heating
1145,0,24453,0,5117
1146,0,26214,0,4653
1147,0,26106,0,4231
1148,0,19912,0,4051
1149,0,21202,0,4005
1150,0,21390,0,3974
1151,0,22319,0,3959
1152,0,26152,0,4050
1153,0,26827,0,4142
1154,0,27127,0,4142
1155,0,27096,0,4096
1156,0,26956,0,4035
1157,0,26845,0,4005
1158,0,26827,0,4005
1159,0,26437,0,4035
1160,0,23236,0,4035
1161,0,19960,0,3846
1162,0,19335,0,3639
1163,0,19069,0,3581
1164,0,12803,0,3902
1165,0,11872,0,4175
1166,0,11762,0,4204
1167,0,17480,0,3757
1168,0,20780,0,3294
1169,0,18010,0,3103
1170,0,18334,0,2804
1171,0,17962,0,2492
1172,0,15530,0,2385
1173,0,15264,0,2339
1174,0,15222,0,2339
1175,0,16070,0,2369
1176,0,19460,0,2415
1177,0,20102,0,2461
1178,0,20165,0,2446
1179,0,20004,0,2400
1180,0,19953,0,2384
1181,0,19909,0,2369
1182,0,19733,0,2323
1183,0,18805,0,2247
1184,0,16099,0,2201
1185,0,14392,0,2161
1186,0,15440,0,2119
1187,0,14538,0,2139
1188,0,9013,0,2431
1189,0,8633,0,2686
1190,0,8168,0,2597
1191,0,11663,0,2287
1192,0,15413,0,1987
1193,0,12548,0,1839
1194,0,13273,0,1721
1195,0,13490,0,1640
1196,0,12067,0,1651
1197,0,11958,0,1635
1198,0,11911,0,1635
1199,0,12402,0,1635
1200,0,15147,0,1681
1201,0,16155,0,1788
1202,0,17060,0,1987
1203,0,18041,0,2201
1204,0,18616,0,2323
1205,0,19231,0,2461
1206,0,20081,0,2660
1207,0,19106,0,2812
1208,0,16820,0,2828
1209,0,11905,0,2796
1210,0,5748,0,2648
1211,0,2226,0,2409
1212,0,1259,0,2303
1213,0,1916,0,2262
1214,0,2712,0,2286
1215,0,3788,0,2322
1216,0,6742,0,2377
1217,0,10368,0,2554
1218,0,13041,0,2782
1219,0,14648,0,3026
1220,0,15344,0,3210
1221,0,15951,0,3317
1222,0,16159,0,3302
1223,0,16417,0,3118
1224,0,19207,0,3057
1225,0,20137,0,3149
1226,0,20401,0,3164
1227,0,20457,0,3149
1228,0,20572,0,3149
1229,0,20838,0,3195
1230,0,21020,0,3210
1231,0,19242,0,3149
1232,0,19773,0,3026
1233,0,15935,0,2889
1234,0,13878,0,2842
1235,0,12880,0,3138
1236,0,12906,0,2890
1237,0,11776,0,2473
1238,0,9165,0,2271
1239,0,9914,0,2223
1240,0,13420,0,2332
1241,0,13818,0,2329
1242,0,14962,0,2477
1243,0,16066,0,2675
1244,0,11950,0,2507
1245,0,14163,0,2812
1246,0,15821,0,3133
1247,0,17486,0,3332
1248,0,21956,0,3577
1249,0,22088,0,3454
1250,0,22276,0,3454
1251,0,22812,0,3531
1252,0,23032,0,3561
1253,0,23618,0,3699
1254,0,24966,0,4020
1255,0,25113,0,4127
1256,0,25113,0,4096
1257,0,20026,0,3871
1258,0,18050,0,3798
1259,0,13247,0,4450
1260,0,6466,0,5311
1261,0,4649,0,5307
1262,0,3766,0,5106
1263,0,6503,0,5064
1264,0,14305,0,4520
1265,0,16901,0,4249
1266,0,20883,0,4030
1267,0,23023,0,4051
1268,0,19152,0,4342
1269,0,20311,0,4249
1270,0,21067,0,4326
1271,0,21287,0,4081
1272,0,23460,0,3775
1273,0,23717,0,3760
1274,0,24203,0,3836
1275,0,24608,0,3913
1276,0,25339,0,4050
1277,0,25893,0,4127
1278,0,25961,0,4081
1279,0,25002,0,3974
1280,0,22365,0,3974
1281,0,20983,0,4124
1282,0,20640,0,4142
1283,0,18865,0,4537
1284,0,12047,0,5371
1285,0,9081,0,5451
1286,0,7879,0,5546
1287,0,11565,0,4862
1288,0,16103,0,3990
1289,0,17017,0,3904
1290,0,20231,0,3865
1291,0,22037,0,3913
1292,0,20160,0,3913
1293,0,19754,0,3791
1294,0,19879,0,3806
1295,0,21405,0,3959
1296,0,25723,0,4157
1297,0,26348,0,4203
1298,0,26945,0,4295
1299,0,27454,0,4371
1300,0,27611,0,4417
1301,0,28033,0,4509
1302,0,28176,0,4540
1303,0,27570,0,4570
1304,0,27596,0,4585
1305,0,23801,0,4535
1306,0,23588,0,4620
1307,0,21941,0,5434
1308,0,17278,0,6010
1309,0,16306,0,6178
1310,0,15513,0,6217
1311,0,14320,0,5668
1312,0,14874,0,4740
1313,0,17287,0,4280
1314,0,22132,0,4043
1315,0,23470,0,3798
1316,0,18377,0,3821
1317,0,20565,0,3989
1318,0,21627,0,4173
1319,0,23726,0,4448
1320,0,28045,0,4647
1321,0,29014,0,4784
1322,0,29791,0,4937
1323,0,30045,0,4937
1324,0,30597,0,5013
1325,0,31311,0,5151
1326,0,31553,0,5166
1327,0,30988,0,5151
1328,0,25783,0,4952
1329,0,18390,0,4482
1330,0,12588,0,4064
1331,0,4710,0,3849
1332,0,1466,0,4124
1333,0,1153,0,4361
1334,0,2869,0,4465
1335,0,7111,0,4093
1336,0,15146,0,3553
1337,0,15102,0,3432
1338,0,17509,0,3332
1339,0,18626,0,3200
1340,0,17221,0,3301
1341,0,17220,0,3271
1342,0,17132,0,3225
1343,0,18197,0,3256
1344,0,21811,0,3302
1345,0,22419,0,3332
1346,0,22563,0,3317
1347,0,22575,0,3286
1348,0,22649,0,3286
1349,0,22738,0,3286
1350,0,22885,0,3302
1351,0,22493,0,3332
1352,0,19512,0,3286
1353,0,16872,0,3022
1354,0,16770,0,2830
1355,0,13026,0,2833
1356,0,8993,0,3283
1357,0,9297,0,3651
1358,0,6648,0,3379
1359,0,8018,0,2811
1360,0,9761,0,2375
1361,0,10741,0,2333
1362,0,14485,0,2418
1363,0,15748,0,2374
1364,0,14810,0,2583
1365,0,16379,0,3011
1366,0,17691,0,3302
1367,0,18878,0,3363
1368,0,22406,0,3378
1369,0,23236,0,3439
1370,0,23917,0,3546
1371,0,24239,0,3607
1372,0,24357,0,3622
1373,0,24153,0,3577
1374,0,23894,0,3515
1375,0,21686,0,3393
1376,0,18589,0,3271
1377,0,15105,0,3142
1378,0,11552,0,2839
1379,0,7658,0,2531
1380,0,6914,0,2415
1381,0,8950,0,2323
1382,0,10330,0,2317
1383,0,12240,0,2479
1384,0,15182,0,2596
1385,0,14683,0,2577
1386,0,14514,0,2522
1387,0,14945,0,2568
1388,0,14855,0,2629
1389,0,15200,0,2705
1390,0,15917,0,2874
1391,0,17413,0,3011
1392,0,21076,0,3103
1393,0,21979,0,3195
1394,0,22349,0,3240
1395,0,22771,0,3317
1396,0,23044,0,3363
1397,0,23282,0,3409
1398,0,23440,0,3424
1399,0,21273,0,3332
1400,0,19741,0,3210
1401,0,11246,0,2980
1402,0,6330,0,2778
1403,0,2025,0,2783
1404,0,467,0,2255
1405,0,259,0,1856
1406,0,2964,0,1863
1407,0,4469,0,2005
1408,0,6628,0,1986
1409,0,9105,0,2029
1410,0,11686,0,2111
1411,0,12645,0,2140
1412,0,9728,0,2186
1413,0,11028,0,2262
1414,0,12085,0,2446
1415,0,13698,0,2736
1416,0,17935,0,3118
1417,0,20356,0,3515
1418,0,22105,0,3836
1419,0,23381,0,4050
1420,0,24137,0,4173
1421,0,24633,0,4249
1422,0,24753,0,4234
1423,0,23867,0,4173
1424,0,22330,0,4127
1425,0,12612,0,3944
1426,0,9848,0,3747
1427,0,10495,0,4030
1428,0,8547,0,4605
1429,0,10103,0,4869
1430,0,9416,0,5428
1431,0,15628,0,5265
1432,0,20323,0,4368
1433,0,18109,0,3979
1434,0,19946,0,3722
1435,0,20671,0,3544
1436,0,15683,0,3607
1437,0,17569,0,3714
1438,0,18197,0,3791
1439,0,19534,0,3882
1440,0,23121,0,3913
1441,0,23450,0,3898
1442,0,23636,0,3913
1443,0,23732,0,3928
1444,0,23727,0,3974
1445,0,24376,0,4066
1446,0,25599,0,4280
1447,0,25212,0,4356
1448,0,19823,0,4172
1449,0,14134,0,3907
1450,0,17194,0,3862
1451,0,17262,0,4084
1452,0,5576,0,4545
1453,0,2380,0,4747
1454,0,749,0,4687
1455,0,850,0,4030
1456,0,5191,0,3480
1457,0,10892,0,3476
1458,0,16923,0,3636
1459,0,19693,0,3712
1460,0,18582,0,3836
1461,0,19680,0,4066
1462,0,20084,0,4081
1463,0,21240,0,4127
1464,0,25642,0,4356
1465,0,26894,0,4524
1466,0,27749,0,4662
1467,0,28269,0,4738
1468,0,28628,0,4784
1469,0,29105,0,4906
1470,0,29069,0,4906
1471,0,28372,0,4845
1472,0,25590,0,4768
1473,0,14177,0,4389
1474,0,6075,0,4069
1475,0,2169,0,4097
1476,0,868,0,3731
1477,0,493,0,3294
1478,0,341,0,2960
1479,0,373,0,2645
1480,0,838,0,2380
1481,0,3873,0,2364
1482,0,10657,0,2471
1483,0,13523,0,2639
1484,0,10681,0,2904
1485,0,12718,0,3103
1486,0,13906,0,3225
1487,0,15211,0,3332
1488,0,18662,0,3454
1489,0,20206,0,3699
1490,0,21713,0,4066
1491,0,23128,0,4234
1492,0,24580,0,4448
1493,0,25672,0,4647
1494,0,25660,0,4616
1495,0,25111,0,4631
1496,0,20010,0,4493
1497,0,11590,0,3715
1498,0,6538,0,3077
1499,0,2138,0,2676
1500,0,460,0,2653
1501,0,212,0,2642
1502,0,139,0,2411
1503,0,559,0,2227
1504,0,4275,0,2190
1505,0,8198,0,2318
1506,0,11535,0,2462
1507,0,13136,0,2578
1508,0,13146,0,2904
1509,0,14419,0,3210
1510,0,15489,0,3424
1511,0,16616,0,3485
1512,0,19551,0,3424
1513,0,20112,0,3424
1514,0,21630,0,3714
1515,0,23776,0,4142
1516,0,25431,0,4478
1517,0,26385,0,4616
1518,0,26480,0,4585
1519,0,25543,0,4586
1520,0,19595,0,4555
1521,0,9600,0,3998
1522,0,3665,0,3615
1523,0,1738,0,3520
1524,0,818,0,3632
1525,0,514,0,3538
1526,0,357,0,3143
1527,0,347,0,2540
1528,0,701,0,2191
1529,0,2007,0,2172
1530,0,7898,0,2340
1531,0,10697,0,2539
1532,0,10701,0,2644
1533,0,11456,0,2751
1534,0,12154,0,2889
1535,0,13229,0,2981
1536,0,16024,0,3026
1537,0,16625,0,3026
1538,0,17097,0,3057
1539,0,17414,0,3057
1540,0,17415,0,3011
1541,0,17411,0,2965
1542,0,17462,0,2950
1543,0,16050,0,3011
1544,0,14000,0,3057
1545,0,11644,0,3008
1546,0,11004,0,2881
1547,0,10543,0,2652
1548,0,8795,0,2456
1549,0,8355,0,2354
1550,0,8758,0,2354
1551,0,9686,0,2322
1552,0,11331,0,2250
1553,0,10990,0,2188
1554,0,11151,0,2170
1555,0,11637,0,2232
1556,0,11659,0,2277
1557,0,11677,0,2277
1558,0,11881,0,2339
1559,0,12784,0,2461
1560,0,15702,0,2568
1561,0,16434,0,2583
1562,0,16649,0,2583
1563,0,16974,0,2629
1564,0,17182,0,2644
1565,0,17217,0,2629
1566,0,17521,0,2690
1567,0,16006,0,2705
1568,0,16858,0,2644
1569,0,13167,0,2598
1570,0,10990,0,2546
1571,0,9505,0,2750
1572,0,9648,0,2538
1573,0,9104,0,2274
1574,0,8864,0,2273
1575,0,9489,0,2372
1576,0,11930,0,2383
1577,0,12333,0,2330
1578,0,13178,0,2294
1579,0,13681,0,2354
1580,0,10650,0,2446
1581,0,11887,0,2507
1582,0,12406,0,2537
1583,0,13287,0,2598
1584,0,16185,0,2614
1585,0,16602,0,2568
1586,0,17052,0,2629
1587,0,17618,0,2736
1588,0,18334,0,2889
1589,0,19675,0,3149
1590,0,20945,0,3363
1591,0,20118,0,3424
1592,0,16230,0,3286
1593,0,5268,0,2826
1594,0,606,0,2400
1595,0,386,0,2314
1596,0,181,0,2473
1597,0,150,0,2540
1598,0,120,0,2489
1599,0,164,0,2308
1600,0,330,0,2161
1601,0,656,0,2264
1602,0,7771,0,2463
1603,0,10982,0,2642
1604,0,8601,0,2828
1605,0,9898,0,2935
1606,0,11143,0,3042
1607,0,12673,0,3210
1608,0,15794,0,3302
1609,0,16043,0,3164
1610,0,16692,0,3271
1611,0,17006,0,3271
1612,0,16288,0,3072
1613,0,17070,0,3240
1614,0,18581,0,3561
1615,0,18523,0,3668
1616,0,15473,0,3592
1617,0,13699,0,3636
1618,0,15291,0,3810
1619,0,15189,0,4122
1620,0,9022,0,4684
1621,0,8034,0,4828
1622,0,6743,0,4401
1623,0,7728,0,3715
1624,0,11509,0,3185
1625,0,11080,0,3023
1626,0,13230,0,2899
1627,0,14112,0,2818
1628,0,13378,0,3011
1629,0,14143,0,3225
1630,0,14463,0,3302
1631,0,15393,0,3332
1632,0,18651,0,3378
1633,0,19535,0,3424
1634,0,19994,0,3485
1635,0,20311,0,3546
1636,0,20502,0,3546
1637,0,20632,0,3546
1638,0,20719,0,3561
1639,0,19820,0,3515
1640,0,18670,0,3424
1641,0,12982,0,3244
1642,0,11826,0,3325
1643,0,8575,0,3684
1644,0,4714,0,3681
1645,0,3402,0,3506
1646,0,530,0,3003
1647,0,232,0,2668
1648,0,3106,0,2361
1649,0,6834,0,2164
1650,0,10958,0,2079
1651,0,12302,0,2023
1652,0,9188,0,2185
1653,0,10978,0,2491
1654,0,12363,0,2705
1655,0,13479,0,2782
1656,0,16711,0,2843
1657,0,17605,0,2904
1658,0,18208,0,2996
1659,0,18742,0,3088
1660,0,19014,0,3118
1661,0,19206,0,3133
1662,0,19395,0,3164
1663,0,18607,0,3179
1664,0,14542,0,3087
1665,0,10772,0,2877
1666,0,12076,0,2803
1667,0,11812,0,2918
1668,0,6965,0,3306
1669,0,6246,0,3447
1670,0,5847,0,3297
1671,0,8125,0,3003
1672,0,9631,0,2670
1673,0,9198,0,2563
1674,0,12714,0,2600
1675,0,14507,0,2706
1676,0,14027,0,2965
1677,0,15383,0,3286
1678,0,16800,0,3592
1679,0,19016,0,3898
1680,0,23381,0,4127
1681,0,24840,0,4356
1682,0,25995,0,4540
1683,0,26636,0,4647
1684,0,27385,0,4784
1685,0,27816,0,4845
1686,0,28024,0,4876
1687,0,26673,0,4876
1688,0,18274,0,4615
1689,0,7161,0,3955
1690,0,2066,0,3482
1691,0,1188,0,3233
1692,0,501,0,3361
1693,0,307,0,3268
1694,0,207,0,2969
1695,0,217,0,2560
1696,0,413,0,2191
1697,0,644,0,2165
1698,0,6331,0,2345
1699,0,10005,0,2605
1700,0,11159,0,3010
1701,0,12499,0,3225
1702,0,13201,0,3301
1703,0,14592,0,3439
1704,0,18575,0,3745
1705,0,20562,0,4005
1706,0,21412,0,4096
1707,0,22436,0,4264
1708,0,23441,0,4433
1709,0,23942,0,4478
1710,0,24202,0,4509
1711,0,21729,0,4494
1712,0,14358,0,4005
1713,0,7082,0,3381
1714,0,2748,0,2858
1715,0,315,0,2151
1716,0,0,0,1572
1717,0,0,0,917
1718,0,0,0,434
1719,0,0,0,134
1720,0,0,0,73
1721,0,1841,0,265
1722,0,3614,0,688
1723,0,5176,0,1101
1724,0,6096,0,1360
1725,0,6593,0,1498
1726,0,7143,0,1681
1727,0,7957,0,1865
1728,0,9306,0,1819
1729,0,9764,0,1834
1730,0,10352,0,1911
1731,0,10125,0,1758
1732,0,9935,0,1681
1733,0,10014,0,1681
1734,0,10053,0,1681
1735,0,9135,0,1742
1736,0,10591,0,1742
1737,0,6557,0,1590
1738,0,3277,0,1280
1739,0,2154,0,1273
1740,0,2818,0,1194
1741,0,2489,0,867
1742,0,2235,0,902
1743,0,3280,0,1508
1744,0,5027,0,1935
1745,0,6668,0,1780
1746,0,8070,0,1652
1747,0,9079,0,1849
1748,0,6888,0,2018
1749,0,7624,0,2063
1750,0,8729,0,2262
1751,0,10007,0,2476
1752,0,11916,0,2522
1753,0,12516,0,2568
1754,0,12964,0,2629
1755,0,13353,0,2675
1756,0,13583,0,2690
1757,0,13904,0,2751
1758,0,14324,0,2828
1759,0,13574,0,2828
1760,0,14044,0,2828
1761,0,9087,0,2843
1762,0,6342,0,2740
1763,0,3590,0,3015
1764,0,3931,0,3621
1765,0,2895,0,3792
1766,0,1088,0,3626
1767,0,1646,0,3248
1768,0,5025,0,2810
1769,0,6787,0,2598
1770,0,10574,0,2439
1771,0,12937,0,2637
1772,0,10764,0,3118
1773,0,12965,0,3454
1774,0,14513,0,3745
1775,0,15754,0,3836
1776,0,19237,0,4005
1777,0,20499,0,4112
1778,0,20473,0,4035
1779,0,21340,0,4203
1780,0,22794,0,4494
1781,0,23636,0,4631
1782,0,24054,0,4692
1783,0,22401,0,4646
1784,0,13294,0,4325
1785,0,2961,0,3590
1786,0,272,0,3079
1787,0,279,0,2933
1788,0,136,0,2879
1789,120,12,0,2396
1790,25,0,0,2181
1791,0,14,0,1866
1792,0,103,0,1635
1793,0,56,0,1825
1794,0,2773,0,2152
1795,0,6347,0,2404
1796,0,8140,0,2827
1797,0,9286,0,3011
1798,0,9945,0,3057
1799,0,10792,0,3072
1800,0,12523,0,2950
1801,0,12490,0,2751
1802,0,12185,0,2583
1803,0,12115,0,2522
1804,0,12338,0,2553
1805,0,12745,0,2614
1806,0,13241,0,2705
1807,0,12582,0,2705
1808,0,12751,0,2568
1809,0,8751,0,2427
1810,0,7818,0,2458
1811,0,5962,0,2789
1812,0,3910,0,2852
1813,0,3336,0,2713
1814,0,2436,0,2438
1815,0,2522,0,2197
1816,0,7051,0,2102
1817,0,7051,0,1970
1818,0,8904,0,1655
1819,0,9165,0,1473
1820,0,6107,0,1528
1821,0,6636,0,1651
1822,0,7634,0,1773
1823,0,8344,0,1804
1824,0,10129,0,1819
1825,0,10590,0,1834
1826,0,10590,0,1773
1827,0,10693,0,1773
1828,0,10860,0,1788
1829,0,10913,0,1773
1830,0,11037,0,1788
1831,0,10290,0,1834
1832,0,7914,0,1849
1833,0,6118,0,1775
1834,0,5815,0,1728
1835,0,4694,0,1748
1836,0,1977,0,1940
1837,0,1803,0,2111
1838,0,1842,0,2138
1839,0,2541,0,1973
1840,0,6685,0,1948
1841,0,6597,0,1896
1842,0,8032,0,1637
1843,0,8641,0,1593
1844,0,7998,0,1620
1845,0,8031,0,1620
1846,0,8188,0,1666
1847,0,8759,0,1712
1848,0,10120,0,1620
1849,0,10087,0,1528
1850,0,10239,0,1544
1851,0,10534,0,1605
1852,0,10929,0,1697
1853,0,11438,0,1819
1854,0,11764,0,1880
1855,0,10881,0,1895
1856,0,8535,0,1941
1857,0,6873,0,1917
1858,0,6607,0,1869
1859,0,5581,0,1919
1860,0,2725,0,2170
1861,0,2510,0,2406
1862,0,2430,0,2411
1863,0,3073,0,2183
1864,0,7123,0,1951
1865,0,6770,0,1876
1866,0,8800,0,1852
1867,0,9645,0,1832
1868,0,9322,0,1987
1869,0,9650,0,2079
1870,0,9950,0,2170
1871,0,10929,0,2339
1872,0,13438,0,2476
1873,0,14225,0,2507
1874,0,14159,0,2415
1875,0,13981,0,2339
1876,0,14301,0,2400
1877,0,14806,0,2507
1878,0,15070,0,2553
1879,0,13054,0,2522
1880,0,10853,0,2476
1881,0,8681,0,2331
1882,0,7173,0,2248
1883,0,7040,0,2246
1884,0,6039,0,2161
1885,0,5510,0,2018
1886,0,5751,0,1949
1887,0,6562,0,1911
1888,0,7951,0,1855
1889,0,8143,0,1825
1890,0,8917,0,1911
1891,0,9420,0,1926
1892,0,9468,0,1972
1893,0,9749,0,2048
1894,0,10067,0,2140
1895,0,10831,0,2232
1896,0,12884,0,2247
1897,0,13636,0,2308
1898,0,14519,0,2476
1899,0,15133,0,2583
1900,0,15924,0,2736
1901,0,17231,0,3011
1902,0,17898,0,3149
1903,0,15760,0,3149
1904,0,15599,0,3088
1905,0,12080,0,3011
1906,0,9869,0,2872
1907,0,7915,0,2962
1908,0,6117,0,2655
1909,0,4778,0,2334
1910,0,4374,0,2272
1911,0,4757,0,2239
1912,0,7255,0,2266
1913,0,8927,0,2250
1914,0,10958,0,2278
1915,0,12343,0,2476
1916,0,10421,0,2828
1917,0,12096,0,2981
1918,0,13327,0,3240
1919,0,16195,0,3775
1920,0,20168,0,3913
1921,0,20637,0,3821
1922,0,21006,0,3852
1923,0,21538,0,3928
1924,0,21540,0,3882
1925,0,21464,0,3836
1926,0,21161,0,3760
1927,0,19377,0,3684
1928,0,15061,0,3622
1929,0,6647,0,3462
1930,0,2468,0,3368
1931,0,624,0,3684
1932,0,168,0,3977
1933,0,149,0,3949
1934,0,73,0,3961
1935,0,1175,0,3853
1936,0,4884,0,3593
1937,0,8008,0,3229
1938,0,11554,0,2810
1939,0,12671,0,2608
1940,0,9353,0,2644
1941,0,10535,0,2751
1942,0,12016,0,3042
1943,0,14069,0,3408
1944,0,17545,0,3531
1945,0,18199,0,3500
1946,0,17931,0,3332
1947,0,17805,0,3240
1948,0,18748,0,3409
1949,0,19778,0,3592
1950,0,20301,0,3684
1951,0,18864,0,3638
1952,0,13890,0,3454
1953,0,11486,0,3233
1954,0,11761,0,3046
1955,0,11339,0,3248
1956,0,7544,0,4047
1957,0,7206,0,4393
1958,0,6351,0,4030
1959,0,7987,0,3224
1960,0,10926,0,2484
1961,0,8635,0,2215
1962,0,10369,0,2085
1963,0,10887,0,1946
1964,0,10068,0,1987
1965,0,10149,0,2002
1966,0,10578,0,2140
1967,0,11754,0,2323
1968,0,14447,0,2384
1969,0,15257,0,2430
1970,0,16024,0,2568
1971,0,16447,0,2614
1972,0,16250,0,2537
1973,0,16433,0,2568
1974,0,16515,0,2583
1975,0,15030,0,2537
1976,0,14712,0,2537
1977,0,9959,0,2925
1978,0,8542,0,3193
1979,0,5880,0,3741
1980,0,3944,0,4152
1981,0,5061,0,4459
1982,0,6977,0,4824
1983,0,10545,0,4635
1984,0,15984,0,4044
1985,0,15088,0,3872
1986,0,18056,0,3761
1987,0,18856,0,3511
1988,0,13961,0,3500
1989,0,15492,0,3561
1990,0,16186,0,3653
1991,0,17563,0,3745
1992,0,21639,0,3898
1993,0,23143,0,4127
1994,0,24104,0,4280
1995,0,24583,0,4341
1996,0,25267,0,4478
1997,0,25701,0,4555
1998,0,25686,0,4540
1999,0,23095,0,4386
2000,0,13522,0,4080
2001,0,4354,0,3754
2002,0,1785,0,3580
2003,0,744,0,3618
2004,0,289,0,4169
2005,0,240,0,4616
2006,0,191,0,4406
2007,0,396,0,3794
2008,0,2581,0,3417
2009,0,7766,0,3482
2010,0,13242,0,3653
2011,0,16186,0,3734
2012,0,15777,0,3867
2013,0,16765,0,4035
2014,0,17861,0,4249
2015,0,18535,0,4142
2016,0,21479,0,4005
2017,0,22620,0,4142
2018,0,22211,0,3943
2019,0,21516,0,3760
2020,0,21425,0,3699
2021,0,20976,0,3577
2022,0,22230,0,3898
2023,0,21246,0,3989
2024,0,14429,0,3683
2025,0,7165,0,3418
2026,0,2539,0,3251
2027,0,570,0,3312
2028,0,605,0,4014
2029,0,605,0,4770
2030,0,1067,0,4975
2031,0,3257,0,4466
2032,0,7569,0,3861
2033,0,8439,0,3772
2034,0,14575,0,3960
2035,0,18334,0,4054
2036,0,16876,0,3959
2037,0,16933,0,3943
2038,0,17692,0,4081
2039,0,19698,0,4310
2040,0,23922,0,4463
2041,0,24644,0,4509
2042,0,24656,0,4448
2043,0,24578,0,4387
2044,0,24892,0,4417
2045,0,25172,0,4448
2046,0,25149,0,4433
2047,0,21643,0,4295
2048,0,17055,0,4112
2049,0,12573,0,3839
2050,0,9202,0,3467
2051,0,7884,0,3334
2052,0,8838,0,3282
2053,0,9132,0,2996
2054,0,9313,0,2874
2055,0,10368,0,2858
2056,0,12602,0,2843
2057,0,12895,0,2934
2058,0,14043,0,3103
2059,0,15431,0,3240
2060,0,15629,0,3332
2061,0,15711,0,3347
2062,0,16104,0,3409
2063,0,17446,0,3485
2064,0,21307,0,3607
2065,0,23025,0,3882
2066,0,24506,0,4157
2067,0,24873,0,4188
2068,0,25071,0,4188
2069,0,26391,0,4463
2070,0,26914,0,4631
2071,0,22372,0,4509
2072,0,16751,0,4219
2073,0,11416,0,3790
2074,0,5482,0,3584
2075,0,2032,0,3798
2076,0,934,0,3311
2077,0,3408,0,2906
2078,0,3894,0,3080
2079,0,4403,0,3714
2080,0,7415,0,3923
2081,0,10258,0,3511
2082,0,13837,0,3288
2083,0,16420,0,3500
2084,0,14435,0,3729
2085,0,16745,0,3898
2086,0,17795,0,4035
2087,0,19309,0,4142
2088,0,23078,0,4203
2089,0,23392,0,4127
2090,0,23860,0,4173
2091,0,24196,0,4219
2092,0,24124,0,4157
2093,0,24129,0,4127
2094,0,23930,0,4081
2095,0,21570,0,3959
2096,0,18979,0,3790
2097,0,10240,0,3547
2098,0,4657,0,3361
2099,0,2129,0,3622
2100,0,1768,0,3949
2101,0,2298,0,3991
2102,0,716,0,3882
2103,0,189,0,3382
2104,0,2715,0,3005
2105,0,7886,0,2925
2106,0,12533,0,2819
2107,0,14623,0,2739
2108,0,11079,0,2782
2109,0,12101,0,2767
2110,0,12696,0,2797
2111,0,13564,0,2812
2112,0,16540,0,2812
2113,0,17560,0,2904
2114,0,18821,0,3133
2115,0,19601,0,3240
2116,0,19563,0,3179
2117,0,19383,0,3103
2118,0,18967,0,2996
2119,0,16906,0,2797
2120,0,13017,0,2767
2121,0,11175,0,2913
2122,0,11798,0,2949
2123,0,6765,0,3024
2124,0,598,0,3380
2125,0,308,0,3586
2126,0,421,0,3434
2127,0,1597,0,3083
2128,0,5519,0,2810
2129,0,6226,0,2741
2130,0,10225,0,2633
2131,0,12737,0,2599
2132,0,12417,0,2690
2133,0,12722,0,2721
2134,0,13131,0,2797
2135,0,14020,0,2843
2136,0,16939,0,2843
2137,0,17780,0,2904
2138,0,18331,0,2981
2139,0,18640,0,3011
2140,0,19000,0,3042
2141,0,19598,0,3164
2142,0,19624,0,3195
2143,0,17342,0,3072
2144,0,14959,0,2934
2145,0,8981,0,2764
2146,0,6388,0,2729
2147,0,3949,0,3355
2148,0,2924,0,3824
2149,0,1249,0,3664
2150,0,45,0,3512
2151,0,119,0,2997
2152,0,816,0,2433
2153,0,2710,0,2318
2154,0,9202,0,2387
2155,0,12642,0,2540
2156,0,9902,0,2644
2157,0,11136,0,2705
2158,0,11707,0,2690
2159,0,12041,0,2568
2160,0,14191,0,2476
2161,0,14549,0,2369
2162,0,14002,0,2155
2163,0,13324,0,1972
2164,0,12881,0,1849
2165,0,12617,0,1773
2166,0,12471,0,1727
2167,0,11249,0,1620
2168,0,7660,0,1406
2169,0,5534,0,1125
2170,0,4051,0,945
2171,0,128,0,695
2172,0,0,0,333
2173,0,0,0,7
2174,0,0,0,0
2175,0,0,0,0
2176,0,0,71,0
2177,0,0,44,0
2178,0,0,0,0
2179,0,444,0,0
2180,0,2322,0,0
2181,0,3025,0,76
2182,0,3977,0,413
2183,0,4724,0,673
2184,0,5496,0,825
2185,0,6157,0,902
2186,0,6824,0,1055
2187,0,7589,0,1269
2188,0,8348,0,1467
2189,0,8914,0,1605
2190,0,9316,0,1697
2191,0,8592,0,1742
2192,0,5714,0,1742
2193,0,3850,0,1703
2194,0,2534,0,1716
2195,0,189,0,1747
2196,0,0,0,1809
2197,0,0,0,1574
2198,49,0,0,1203
2199,55,0,0,1007
2200,0,0,0,775
2201,0,0,0,687
2202,0,0,0,817
2203,0,586,0,1029
2204,0,3183,0,1284
2205,0,3941,0,1376
2206,0,4633,0,1376
2207,0,5021,0,1391
2208,0,5563,0,1421
2209,0,5856,0,1406
2210,0,6256,0,1483
2211,0,6790,0,1620
2212,0,7448,0,1788
2213,0,8090,0,1956
2214,0,8270,0,1972
2215,0,7405,0,2018
2216,0,4908,0,1865
2217,0,1717,0,1275
2218,0,54,0,612
2219,0,0,0,73
2220,0,0,0,0
2221,54,0,0,0
2222,470,0,0,0
2223,934,0,14,0
2224,176,0,179,0
2225,13,0,193,0
2226,0,0,8,0
2227,0,0,0,0
2228,0,194,0,0
